fiscal_yr;service_id;volume_meeting_target;total_volume;volume_not_meeting_target
2022-2023;755;166115559818.0;166115563518.0;3700.0
2022-2023;757;63934064777.0;63934367985.0;303208.0
2022-2023;758;772345.0;772722.0;377.0
2022-2023;759;22.0;22.0;0.0
2022-2023;761;316.0;316.0;0.0
2022-2023;762;6000.0;6000.0;0.0
2022-2023;763;656093.0;656093.0;0.0
2022-2023;767;1396.0;13118.0;11722.0
2022-2023;768;31998.0;39972.0;7974.0
2022-2023;770;1255.0;1255.0;0.0
2022-2023;771;7926.0;7926.0;0.0
2022-2023;772;304.0;328.0;24.0
2022-2023;775;14.0;21.0;7.0
2022-2023;795;30.0;31.0;1.0
2022-2023;8;0.0;1121.0;1121.0
2022-2023;810;91219.0;91222.0;3.0
2022-2023;811;7680.0;7781.0;101.0
2022-2023;813;0.0;0.0;0.0
2022-2023;814;1.0;1.0;0.0
2022-2023;815;9.0;9.0;0.0
2022-2023;816;94418.0;94421.0;3.0
2022-2023;817;120.0;220.0;100.0
2022-2023;818;0.0;0.0;0.0
2022-2023;838;1780100.0;1800100.0;20000.0
2022-2023;843;25.0;25.0;0.0
2022-2023;844;252525.0;252525.0;0.0
2022-2023;845;41.0;41.0;0.0
2022-2023;846;443.0;443.0;0.0
2022-2023;849;47.0;47.0;0.0
2022-2023;850;66.0;83.0;17.0
2022-2023;851;1.1216159342237062e+16;1.1255214660342096e+16;39055318105034.0
2022-2023;859;292.0;320.0;28.0
2022-2023;860;459.0;461.0;2.0
2022-2023;861;1675.0;1680.0;5.0
2022-2023;862;145.0;160.0;15.0
2022-2023;863;796.0;808.0;12.0
2022-2023;864;235.0;259.0;24.0
2022-2023;868;74.0;164.0;90.0
2022-2023;870;9.908443589127018e+20;1.3342545392133424e+22;1.2351701033220722e+22
2022-2023;871;435899135.0;453929307.0;18030172.0
2022-2023;872;43589803.0;45392809.0;1803006.0
2022-2023;874;2284.0;2341.0;57.0
2022-2023;875;768.0;768.0;0.0
2022-2023;876;336.0;336.0;0.0
2022-2023;877;3170.0;3174.0;4.0
2022-2023;878;124.0;126.0;2.0
2022-2023;879;88727.0;90097.0;1370.0
2022-2023;880;32.0;32.0;0.0
2022-2023;882;5419128.0;5820143.0;401015.0
2022-2023;888;5362740.0;5362740.0;0.0
2022-2023;890;127.0;127.0;0.0
2022-2023;891;293.0;306.0;13.0
2022-2023;892;74.0;74.0;0.0
2022-2023;896;185.0;532.0;347.0
2022-2023;898;31998.0;39972.0;7974.0
2022-2023;899;7926.0;7926.0;0.0
2022-2023;900;407846.0;488679.0;80833.0
2022-2023;901;1.0;1.0;0.0
2022-2023;902;3.89110361949382e+19;3.8911551115045614e+20;3.502044749555179e+20
2022-2023;903;384.0;407.0;23.0
2022-2023;904;35131994.0;35510745.0;378751.0
2022-2023;906;5301.0;5301.0;0.0
2022-2023;907;76282382.0;76283826.0;1444.0
2022-2023;909;270.0;279.0;9.0
2022-2023;910;153.0;153.0;0.0
2022-2023;912;123.0;147.0;24.0
2022-2023;914;4443.0;4443.0;0.0
2022-2023;915;1031.0;1103.0;72.0
2022-2023;916;465.0;478.0;13.0
2022-2023;917;205.0;229.0;24.0
2022-2023;918;1000832.0;10521046.0;9520214.0
2022-2023;919;382379.0;409386.0;27007.0
2022-2023;920;42.0;43.0;1.0
2022-2023;921;120100.0;121121.0;1021.0
2022-2023;926;374271374271.0;461835461835.0;87564087564.0
2022-2023;927;976.0;1041.0;65.0
2022-2023;928;834362.0;867931.0;33569.0
2022-2023;929;0.0;0.0;0.0
2022-2023;938;5.353629148264801e+24;8.324929742278742e+24;2.971300594013941e+24
2022-2023;940;439903198261.0;9111795785645.0;8671892587384.0
2022-2023;950;7140.0;7140.0;0.0
2022-2023;955;2100.0;2500.0;400.0
2022-2023;956;5426246.0;59390160.0;53963914.0
2022-2023;960;11.0;11.0;0.0
2022-2023;977;10705.0;10805.0;100.0
2022-2023;979;13.0;13.0;0.0
2022-2023;985;3.0;3.0;0.0
2022-2023;986;1124943366.0;1183983470.0;59040104.0
2022-2023;987;1822574621351598.0;1823604661376653.0;1030040025055.0
2022-2023;988;307.0;321.0;14.0
2022-2023;991;4.8454794292938296e+16;7.866567532074864e+16;3.0210881027810344e+16
2022-2023;993;53.0;53.0;0.0
2022-2023;994;0.0;0.0;0.0
2022-2023;995;263.0;269.0;6.0
2022-2023;SRV02642;20.0;20.0;0.0
2022-2023;SRV02643;20.0;20.0;0.0
2022-2023;SRV02646;735.0;960.0;225.0
2022-2023;SRV02649;7140348.0;7144348.0;4000.0
2022-2023;SRV02660;209.0;325.0;116.0
2022-2023;SRV02664;0.0;27.0;27.0
2022-2023;SRV02665;312.0;323.0;11.0
2022-2023;SRV02666;0.0;0.0;0.0
2022-2023;SRV02677;78.0;79.0;1.0
2022-2023;SRV02678;1903.0;1947.0;44.0
2022-2023;SRV02679;752.0;762.0;10.0
2022-2023;SRV02680;148.0;343.0;195.0
2022-2023;SRV02681;0.0;0.0;0.0
2022-2023;SRV02682;82.0;82.0;0.0
2022-2023;SRV02691;65.0;65.0;0.0
2022-2023;SRV02693;0.0;0.0;0.0
2022-2023;SRV02728;0.0;0.0;0.0
2022-2023;SRV02729;527.0;979.0;452.0
2022-2023;SRV02738;22738176700.0;22968200800.0;230024100.0
2022-2023;SRV02745;600242912.0;600242912.0;0.0
2022-2023;SRV02746;1624.0;1624.0;0.0
2022-2023;SRV02747;8814532665461008.0;9415579695481012.0;601047030020004.0
2022-2023;SRV02748;6665663110.0;6667663710.0;2000600.0
2022-2023;SRV02750;0.0;0.0;0.0
2022-2023;SRV02751;0.0;0.0;0.0
2022-2023;SRV02762;3551303.0;3757331.0;206028.0
2022-2023;SRV02765;7113.0;7116.0;3.0
2022-2023;SRV02766;74618.0;75628.0;1010.0
2022-2023;SRV02776;1.0;2.0;1.0
2022-2023;SRV02791;0.0;0.0;0.0
2022-2023;SRV02792;294.0;320.0;26.0
2022-2023;SRV02793;851232.0;851233.0;1.0
2022-2023;SRV02795;0.0;0.0;0.0
2022-2023;SRV02798;0.0;0.0;0.0
2022-2023;SRV02800;0.0;0.0;0.0
2022-2023;SRV02815;2628.0;2860.0;232.0
2022-2023;SRV02816;0.0;0.0;0.0
2022-2023;SRV02817;1769686.0;2100780.0;331094.0
2022-2023;SRV02821;17289.0;18262.0;973.0
2022-2023;SRV02822;2909.0;3053.0;144.0
2022-2023;SRV02824;415.0;459.0;44.0
2022-2023;SRV02829;19.0;22.0;3.0
2022-2023;SRV02838;16000.0;16000.0;0.0
2022-2023;SRV02843;0.0;0.0;0.0
2022-2023;SRV02844;0.0;0.0;0.0
2022-2023;SRV02849;6.0;6.0;0.0
2022-2023;SRV02850;2.0;2.0;0.0
2022-2023;SRV02851;1.0;3.0;2.0
2022-2023;SRV02852;23.0;24.0;1.0
2022-2023;SRV02853;21.0;21.0;0.0
2022-2023;SRV02854;100100.0;0.0;-100100.0
2022-2023;SRV02855;295.0;301.0;6.0
2022-2023;SRV02856;140.0;144.0;4.0
2022-2023;SRV02857;7.0;7.0;0.0
2022-2023;SRV02864;3.988237671912325e+19;6.530639272312337e+19;2.542401600400012e+19
2022-2023;SRV02865;10105.0;12538.0;2433.0
2022-2023;SRV02866;0.0;0.0;0.0
2022-2023;SRV02873;253.0;253.0;0.0
2022-2023;SRV02875;350.0;350.0;0.0
2022-2023;SRV02877;11.0;11.0;0.0
2022-2023;SRV02878;284.0;332.0;48.0
2022-2023;SRV02879;365.0;365.0;0.0
2022-2023;SRV02888;1362267.0;1362267.0;0.0
2022-2023;SRV02890;1248.0;1266.0;18.0
2022-2023;SRV02901;100100.0;100100.0;0.0
2022-2023;SRV02908;845.0;1056.0;211.0
2022-2023;SRV02909;320.0;356.0;36.0
2022-2023;SRV02910;4982.0;5536.0;554.0
2022-2023;SRV02911;1222.0;1358.0;136.0
2022-2023;SRV02912;0.0;0.0;0.0
2022-2023;SRV02913;1803.0;1803.0;0.0
2022-2023;SRV02914;841784214145864.0;841784273945864.0;59800000.0
2022-2023;SRV02915;171723.0;171725.0;2.0
2022-2023;SRV02918;6.0;6.0;0.0
2022-2023;SRV02919;16.0;17.0;1.0
2022-2023;SRV02920;25.0;25.0;0.0
2022-2023;SRV02921;494971.0;494980.0;9.0
2022-2023;SRV02922;227.0;228.0;1.0
2022-2023;SRV02923;9992.0;9998.0;6.0
2022-2023;SRV02936;273.0;303.0;30.0
2022-2023;SRV02939;3621.0;3621.0;0.0
2022-2023;SRV02940;121211.0;121211.0;0.0
2022-2023;SRV02947;1212551.0;1272694.0;60143.0
2022-2023;SRV02949;95.0;134.0;39.0
2022-2023;SRV02950;26224.0;26224.0;0.0
2022-2023;SRV02951;729.0;729.0;0.0
2022-2023;SRV03044;39027270.0;46139040.0;7111770.0
2022-2023;SRV03045;12124479964820.0;1735521178135360.0;1723396698170540.0
2022-2023;SRV03046;24618.0;37218.0;12600.0
2022-2023;SRV03048;88298186407.0;242348191433.0;154050005026.0
2022-2023;SRV03049;7.633534458311422e+60;7.986504515112012e+61;7.22315106928087e+61
2022-2023;SRV03050;1.8185920138017584e+17;1.9216150247020006e+17;1.0302301090024224e+16
2022-2023;SRV03051;8.927232305306307e+26;2.079224732420329e+28;1.989952409367266e+28
2022-2023;SRV03054;16410.0;16410.0;0.0
2022-2023;SRV03055;16400.0;16400.0;0.0
2022-2023;SRV03056;101428.0;101931.0;503.0
2022-2023;SRV03057;2118240197.0;2123240197.0;5000000.0
2022-2023;SRV03058;1.3625947547547944e+17;1.4129148248247944e+17;5032007007000000.0
2022-2023;SRV03062;352.0;375.0;23.0
2022-2023;SRV03064;535588.0;695928.0;160340.0
2022-2023;SRV03065;24010.0;24500.0;490.0
2022-2023;SRV03069;151315.0;151415.0;100.0
2022-2023;SRV03091;72000.0;72000.0;0.0
2022-2023;SRV03146;9030.0;11739.0;2709.0
2022-2023;SRV03171;608706154.0;1004722246.0;396016092.0
2022-2023;SRV03172;899247.0;9911457.0;9012210.0
2022-2023;SRV03175;467169329.0;473339331.0;6170002.0
2022-2023;SRV03179;916571.0;967377.0;50806.0
2022-2023;SRV03183;189188149.0;189188150.0;1.0
2022-2023;SRV03184;146146126.0;146146126.0;0.0
2022-2023;SRV03187;1361230.0;1371230.0;10000.0
2022-2023;SRV03191;1068137.0;10910342.0;9842205.0
2022-2023;SRV03193;6162182321361.0;6174183321365.0;12001000004.0
2022-2023;SRV03194;191311.0;191811.0;500.0
2022-2023;SRV03207;40.0;737.0;697.0
2022-2023;SRV03209;640996140.0;665998242.0;25002102.0
2022-2023;SRV03215;45345388.0;453453138.0;408107750.0
2022-2023;SRV03219;1000.0;1000.0;0.0
2022-2023;SRV03220;109037.0;1096952.0;987915.0
2022-2023;SRV03222;45450.0;45450.0;0.0
2022-2023;SRV03238;384.0;395.0;11.0
2022-2023;SRV03242;0.0;0.0;0.0
2022-2023;SRV03243;111.0;132.0;21.0
2022-2023;SRV03248;0.0;0.0;0.0
2022-2023;SRV03251;6400.0;641600.0;635200.0
2022-2023;SRV03255;202417.0;223531.0;21114.0
2022-2023;SRV03257;201616.0;202416.0;800.0
2022-2023;SRV03258;244191905.0;244211995.0;20090.0
2022-2023;SRV03261;126.0;126.0;0.0
2022-2023;SRV03264;166.0;169.0;3.0
2022-2023;SRV03267;281.0;288.0;7.0
2022-2023;SRV03289;25.0;25.0;0.0
2022-2023;SRV03291;13248.0;118674.0;105426.0
2022-2023;SRV03296;2140.0;8761.0;6621.0
2022-2023;SRV03298;695544.0;705846.0;10302.0
2022-2023;SRV03301;425720.0;426123.0;403.0
2022-2023;SRV03304;6810736.0;6810940.0;204.0
2022-2023;SRV03306;320.0;320.0;0.0
2022-2023;SRV03308;221.0;221.0;0.0
2022-2023;SRV03330;857648.0;868749.0;11101.0
2022-2023;SRV03332;320.0;320.0;0.0
2022-2023;SRV03334;736.0;7126.0;6390.0
2022-2023;SRV03336;248.0;250.0;2.0
2022-2023;SRV03339;4.0;4.0;0.0
2022-2023;SRV03351;225.0;375.0;150.0
2022-2023;SRV03353;15359117.0;159165117.0;143806000.0
2022-2023;SRV03355;22416.0;223116.0;200700.0
2022-2023;SRV03375;17174.0;17174.0;0.0
2022-2023;SRV03378;884.0;884.0;0.0
2022-2023;SRV03379;0.0;0.0;0.0
2022-2023;SRV03382;44352848.0;106046747.0;61693899.0
2022-2023;SRV03385;1209704525.0;1209704525.0;0.0
2022-2023;SRV03421;10014.0;10254.0;240.0
2022-2023;SRV03436;39.0;40.0;1.0
2022-2023;SRV03437;194.0;235.0;41.0
2022-2023;SRV03438;990.0;990.0;0.0
2022-2023;SRV03440;403605975310.0;4446791151495.0;4043185176185.0
2022-2023;SRV03441;1340.0;1370.0;30.0
2022-2023;SRV03442;268.0;285.0;17.0
2022-2023;SRV03443;321.0;322.0;1.0
2022-2023;SRV03444;330.0;330.0;0.0
2022-2023;SRV03445;1468.0;1581.0;113.0
2022-2023;SRV03446;10.0;10.0;0.0
2022-2023;SRV03451;92.0;93.0;1.0
2022-2023;SRV03452;3322544.0;3435610.0;113066.0
2022-2023;SRV03457;119262261741.0;123282275764.0;4020014023.0
2022-2023;SRV03458;0.0;1170.0;1170.0
2022-2023;SRV03461;55.0;68.0;13.0
2022-2023;SRV03462;2.0;2.0;0.0
2022-2023;SRV03463;4.907164570742555e+26;1.2474164570742555e+27;7.567e+26
2022-2023;SRV03464;12.0;26.0;14.0
2022-2023;SRV03468;47691.0;47691.0;0.0
2022-2023;SRV03469;0.0;0.0;0.0
2022-2023;SRV03471;27.0;27.0;0.0
2022-2023;SRV03473;3.101123181114011e+16;1.3101138191114013e+17;1.0000015010000002e+17
2022-2023;SRV03477;119426.0;172576.0;53150.0
2022-2023;SRV03478;0.0;0.0;0.0
2022-2023;SRV03479;1056.0;1205.0;149.0
2022-2023;SRV03480;5.510547210128566e+25;1.6920633597015885e+28;1.6865528124914598e+28
2022-2023;SRV03481;0.0;682553100.0;682553100.0
2022-2023;SRV03482;0.0;175932614474.0;175932614474.0
2022-2023;SRV03483;0.0;0.0;0.0
2022-2023;SRV03484;0.0;36.0;36.0
2022-2023;SRV03485;0.0;2.181721315571888e+25;2.181721315571888e+25
2022-2023;SRV03486;0.0;192166.0;192166.0
2022-2023;SRV03487;0.0;2.0;2.0
2022-2023;SRV03488;0.0;1140.0;1140.0
2022-2023;SRV03489;430.0;738.0;308.0
2022-2023;SRV03491;0.0;0.0;0.0
2022-2023;SRV03492;2054.0;2054.0;0.0
2022-2023;SRV03494;42360899.0;42360899.0;0.0
2022-2023;SRV03495;0.0;0.0;0.0
2022-2023;SRV03497;9.0;9.0;0.0
2022-2023;SRV03498;167.0;167.0;0.0
2022-2023;SRV03499;40.0;40.0;0.0
2022-2023;SRV03500;1.0;1.0;0.0
2022-2023;SRV03501;155104.0;155104.0;0.0
2022-2023;SRV03502;39.0;65.0;26.0
2022-2023;SRV03503;104.0;104.0;0.0
2022-2023;SRV03512;785001818.0;1115822471.0;330820653.0
2022-2023;SRV03517;2384237.0;2421355.0;37118.0
2022-2023;SRV03518;1147.0;1166.0;19.0
2022-2023;SRV03526;0.0;0.0;0.0
2022-2023;SRV03529;1531.0;1731.0;200.0
2022-2023;SRV03534;29387.0;30200.0;813.0
2022-2023;SRV03537;1.1115012169184132e+109;1.1115012169193137e+109;9.00493753327204e+96
2022-2023;SRV03538;1301229.0;7881733.0;6580504.0
2022-2023;SRV03551;662632013.0;682889013.0;20257000.0
2022-2023;SRV03552;4.851436004748141e+19;6.561971001024964e+20;6.07682740055015e+20
2022-2023;SRV03553;131200121.0;131300128.0;100007.0
2022-2023;SRV03554;7554176.0;7761579.0;207403.0
2022-2023;SRV03555;2.0;11.0;9.0
2022-2023;SRV03556;4.0;5.0;1.0
2022-2023;SRV03557;9.0;9.0;0.0
2022-2023;SRV03558;17.0;17.0;0.0
2022-2023;SRV03560;435501455.0;493601495.0;58100040.0
2022-2023;SRV03564;4113.0;7314.0;3201.0
2022-2023;SRV03565;1116.0;1116.0;0.0
2022-2023;SRV03566;1510.0;1910.0;400.0
2022-2023;SRV03567;232623.0;662779.0;430156.0
2022-2023;SRV03568;4.00153270212708e+42;5.502822906168081e+43;5.102669635955372e+43
2022-2023;SRV03584;55254.0;57796.0;2542.0
2022-2023;SRV03585;49678.0;56974.0;7296.0
2022-2023;SRV03586;47138.0;52678.0;5540.0
2022-2023;SRV03587;26286.0;27875.0;1589.0
2022-2023;SRV03589;11006.0;11254.0;248.0
2022-2023;SRV03590;3756.0;4295.0;539.0
2022-2023;SRV03592;1977.0;2066.0;89.0
2022-2023;SRV03593;759.0;932.0;173.0
2022-2023;SRV03595;1976.0;2157.0;181.0
2022-2023;SRV03596;1868.0;2024.0;156.0
2022-2023;SRV03597;1248.0;1555.0;307.0
2023-2024;10;8531106.0;12881906.0;4350800.0
2023-2024;1103;0.0;0.0;0.0
2023-2024;1130;0.0;0.0;0.0
2023-2024;1147;4602.0;5095.0;493.0
2023-2024;127;55.0;55.0;0.0
2023-2024;129;120.0;120.0;0.0
2023-2024;130;209493.0;226520.0;17027.0
2023-2024;131;2.0;2.0;0.0
2023-2024;132;19355535.0;19355935.0;400.0
2023-2024;133;89377.0;98025.0;8648.0
2023-2024;134;4285.0;4773.0;488.0
2023-2024;135;16115064329236.0;19219364329243.0;3104300000007.0
2023-2024;136;59197.0;592021.0;532824.0
2023-2024;137;1022720.0;1083044.0;60324.0
2023-2024;138;15015.0;27027.0;12012.0
2023-2024;139;6741.0;9893.0;3152.0
2023-2024;140;200.0;300.0;100.0
2023-2024;144;283411.0;284327.0;916.0
2023-2024;145;9178391281.0;9199291281.0;20900000.0
2023-2024;146;19284.0;28284.0;9000.0
2023-2024;148;13168131.0;13168131.0;0.0
2023-2024;149;14120135.0;14121135.0;1000.0
2023-2024;152;16315894.0;16317895.0;2001.0
2023-2024;158;7534.0;7840.0;306.0
2023-2024;161;5415.0;6920.0;1505.0
2023-2024;1837;770830738.0;770830746.0;8.0
2023-2024;1866;70000.0;70000.0;0.0
2023-2024;1872;0.0;0.0;0.0
2023-2024;1873;9.156891568915689e+19;9.175291752917528e+19;1.8400184001839104e+17
2023-2024;1901;517918.0;517921.0;3.0
2023-2024;1902;1111811.0;11610211.0;10498400.0
2023-2024;1904;1872.0;2393.0;521.0
2023-2024;1905;296.0;361.0;65.0
2023-2024;1906;211738.0;214047.0;2309.0
2023-2024;1907;2163.0;22216.0;20053.0
2023-2024;1908;396122106.0;405299193.0;9177087.0
2023-2024;1909;11410757.0;13311758.0;1901001.0
2023-2024;1910;48416161623.0;55616321877.0;7200160254.0
2023-2024;1911;2488.0;2489.0;1.0
2023-2024;1912;1104592537.0;11041066681.0;9936474144.0
2023-2024;1913;1498.0;14128.0;12630.0
2023-2024;1920;210.0;210.0;0.0
2023-2024;1921;290395260.0;320532267.0;30137007.0
2023-2024;1922;34216890.0;35235297.0;1018407.0
2023-2024;1923;385442387.0;406587425.0;21145038.0
2023-2024;1981;0.0;20.0;20.0
2023-2024;1984;26913766.0;28313971.0;1400205.0
2023-2024;1985;52484969.0;58501974.0;6017005.0
2023-2024;2013;66.0;66.0;0.0
2023-2024;2014;0.0;0.0;0.0
2023-2024;2023;1343.0;1343.0;0.0
2023-2024;2032;182018201662.0;182018201820.0;158.0
2023-2024;2115;90.0;104.0;14.0
2023-2024;2223;72011212.0;72211212.0;200000.0
2023-2024;2224;31283.0;31689.0;406.0
2023-2024;2358;1227825.0;12211325.0;10983500.0
2023-2024;2359;312121.0;323722.0;11601.0
2023-2024;2454;0.0;0.0;0.0
2023-2024;2569;78213639.0;154504540.0;76290901.0
2023-2024;2570;302186165.0;304290173.0;2104008.0
2023-2024;2571;7676292218.0;7676512328.0;220110.0
2023-2024;2573;9.0;9.0;0.0
2023-2024;290;0.0;0.0;0.0
2023-2024;291;7.0;7.0;0.0
2023-2024;292;121.0;122.0;1.0
2023-2024;293;51.0;61.0;10.0
2023-2024;294;313.0;313.0;0.0
2023-2024;296;3021.0;3021.0;0.0
2023-2024;299;320.0;320.0;0.0
2023-2024;304;0.0;0.0;0.0
2023-2024;309;149.0;149.0;0.0
2023-2024;314;928.0;928.0;0.0
2023-2024;315;23.0;24.0;1.0
2023-2024;3589;14706.0;14706.0;0.0
2023-2024;843;0.0;0.0;0.0
2023-2024;844;0.0;0.0;0.0
2023-2024;870;1.0359237739799444e+20;1.1282643693112826e+21;1.0246719919132882e+21
2023-2024;871;2782100255115.0;2806143158229.0;24042903114.0
2023-2024;872;82555115.0;82958229.0;403114.0
2023-2024;904;33211122.0;33271010.0;59888.0
2023-2024;906;4744.0;4744.0;0.0
2023-2024;909;250.0;256.0;6.0
2023-2024;916;490.0;505.0;15.0
2023-2024;926;489389489389.0;560350560350.0;70961070961.0
2023-2024;927;872.0;875.0;3.0
2023-2024;928;5230.0;8361.0;3131.0
2023-2024;929;0.0;0.0;0.0
2023-2024;938;1.9218101503038327e+24;2.102912119320063e+24;1.8110196901623033e+23
2023-2024;940;553854289205.0;976153310271065.0;975599455981860.0
2023-2024;960;0.0;0.0;0.0
2023-2024;970;0.0;0.0;0.0
2023-2024;SRV02746;717.0;717.0;0.0
2023-2024;SRV02747;4701891491.0;5629011515.0;927120024.0
2023-2024;SRV02748;442958.0;483663.0;40705.0
2023-2024;SRV03054;8236.0;9236.0;1000.0
2023-2024;SRV03055;10244.0;12254.0;2010.0
2023-2024;SRV03056;15746.0;18748.0;3002.0
2023-2024;SRV03057;1823.0;2332.0;509.0
2023-2024;SRV03058;218433457445.0;258454457450.0;40021000005.0
2023-2024;SRV03172;969254.0;12510558.0;11541304.0
2023-2024;SRV03175;504523485.0;504523488.0;3.0
2023-2024;SRV03179;839263.0;8610766.0;7771503.0
2023-2024;SRV03183;145207189.0;147210203.0;2003014.0
2023-2024;SRV03184;138138125.0;138138125.0;0.0
2023-2024;SRV03187;171450.0;172450.0;1000.0
2023-2024;SRV03191;136023.0;13710624.0;13574601.0
2023-2024;SRV03194;1511.0;151313.0;149802.0
2023-2024;SRV03207;565.0;723647.0;723082.0
2023-2024;SRV03209;630428265.0;638428274.0;8000009.0
2023-2024;SRV03212;0.0;0.0;0.0
2023-2024;SRV03214;6856.0;8156.0;1300.0
2023-2024;SRV03216;10.0;10.0;0.0
2023-2024;SRV03255;453822.0;534929.0;81107.0
2023-2024;SRV03257;211532.0;241633.0;30101.0
2023-2024;SRV03289;322.0;323.0;1.0
2023-2024;SRV03291;11113095.0;116130105.0;105017010.0
2023-2024;SRV03296;1012.0;1014.0;2.0
2023-2024;SRV03298;594747.0;595951.0;1204.0
2023-2024;SRV03301;502128.0;512129.0;10001.0
