fiscal_yr;org_id;service_id;channel;volume
2018-2019;128;1252;in_person;8437624.0
2019-2020;128;1252;in_person;8572800.0
2020-2021;128;1252;in_person;1654059.0
2018-2019;128;1256;in_person;53339.0
2018-2019;1;127;in_person;1.0
2022-2023;128;1292;in_person;1443999.0
2018-2019;128;1292;in_person;1400000.0
2019-2020;128;1292;in_person;1444947.0
2020-2021;128;1292;in_person;419509.0
2021-2022;128;1292;in_person;972465.0
2018-2019;136;12;in_person;487.0
2022-2023;313;1320;in_person;24.0
2021-2022;313;1320;in_person;12.0
2018-2019;1;132;in_person;10.0
2019-2020;1;132;in_person;7.0
2022-2023;313;1354;in_person;5.0
2018-2019;313;1355;in_person;128.0
2019-2020;313;1355;in_person;128.0
2020-2021;313;1355;in_person;128.0
2022-2023;1;135;in_person;1.0
2019-2020;1;135;in_person;4.0
2021-2022;1;135;in_person;1.0
2018-2019;348;1366;in_person;1088.0
2022-2023;348;1367;in_person;15.0
2018-2019;348;1367;in_person;156.0
2018-2019;128;1377;in_person;3.0
2018-2019;136;13;in_person;42000.0
2019-2020;136;13;in_person;41000.0
2018-2019;123;1420;in_person;97827.0
2019-2020;123;1420;in_person;147523.0
2020-2021;123;1420;in_person;23500.0
2021-2022;123;1420;in_person;59620.0
2018-2019;123;1422;in_person;1.0
2022-2023;123;1423;in_person;446.0
2018-2019;123;1423;in_person;14944.0
2019-2020;123;1423;in_person;3395.0
2020-2021;123;1423;in_person;109.0
2021-2022;123;1423;in_person;227.0
2018-2019;123;1424;in_person;53783.0
2019-2020;123;1424;in_person;10.0
2021-2022;123;1424;in_person;5.0
2022-2023;123;1426;in_person;1945.0
2018-2019;123;1426;in_person;4718.0
2019-2020;123;1426;in_person;4096.0
2020-2021;123;1426;in_person;462.0
2021-2022;123;1426;in_person;1384.0
2018-2019;123;1427;in_person;15.0
2019-2020;123;1427;in_person;22.0
2020-2021;123;1427;in_person;2.0
2022-2023;123;1428;in_person;10031.0
2018-2019;123;1428;in_person;3773.0
2019-2020;123;1428;in_person;5018.0
2020-2021;123;1428;in_person;1169.0
2021-2022;123;1428;in_person;2354.0
2018-2019;123;1429;in_person;17.0
2019-2020;123;1429;in_person;25.0
2021-2022;123;1429;in_person;9.0
2020-2021;123;1430;in_person;1.0
2021-2022;123;1430;in_person;5.0
2021-2022;123;1433;in_person;2.0
2019-2020;123;1438;in_person;4.0
2019-2020;123;1439;in_person;7.0
2020-2021;123;1439;in_person;4.0
2021-2022;123;1439;in_person;2.0
2021-2022;123;1440;in_person;2.0
2019-2020;123;1441;in_person;4.0
2020-2021;123;1441;in_person;3.0
2021-2022;123;1441;in_person;12.0
2019-2020;123;1442;in_person;5.0
2020-2021;123;1442;in_person;10.0
2021-2022;123;1442;in_person;8.0
2021-2022;123;1443;in_person;6.0
2019-2020;123;1446;in_person;4.0
2020-2021;123;1446;in_person;1.0
2021-2022;123;1446;in_person;4.0
2019-2020;123;1449;in_person;27.0
2020-2021;123;1449;in_person;10.0
2021-2022;123;1449;in_person;7.0
2022-2023;123;1450;in_person;1.0
2019-2020;123;1450;in_person;13.0
2020-2021;123;1450;in_person;1.0
2019-2020;123;1451;in_person;1.0
2018-2019;123;1453;in_person;11862.0
2019-2020;123;1453;in_person;11490.0
2021-2022;123;1455;in_person;5.0
2022-2023;123;1457;in_person;74347.0
2018-2019;123;1457;in_person;55958.0
2019-2020;123;1457;in_person;63058.0
2021-2022;123;1457;in_person;114.0
2018-2019;123;1459;in_person;64.0
2019-2020;123;1464;in_person;123.0
2020-2021;123;1464;in_person;68.0
2021-2022;123;1464;in_person;82.0
2019-2020;123;1465;in_person;132.0
2020-2021;123;1465;in_person;36.0
2021-2022;123;1465;in_person;29.0
2018-2019;123;1480;in_person;218972.0
2019-2020;123;1481;in_person;87.0
2018-2019;123;1491;in_person;511443.0
2019-2020;123;1491;in_person;1630116.0
2020-2021;123;1491;in_person;78174.0
2021-2022;123;1491;in_person;561134.0
2018-2019;123;1492;in_person;1050.0
2019-2020;123;1492;in_person;1230.0
2020-2021;123;1492;in_person;27.0
2018-2019;123;1493;in_person;3463.0
2019-2020;123;1493;in_person;664.0
2020-2021;123;1493;in_person;49.0
2018-2019;123;1494;in_person;105.0
2019-2020;123;1494;in_person;222.0
2018-2019;123;1495;in_person;2515.0
2019-2020;123;1495;in_person;6670.0
2018-2019;123;1496;in_person;3777.0
2021-2022;123;1496;in_person;1450.0
2018-2019;123;1497;in_person;1559.0
2019-2020;123;1497;in_person;3061.0
2020-2021;123;1497;in_person;63.0
2021-2022;123;1497;in_person;625.0
2018-2019;123;1498;in_person;3.0
2019-2020;123;1498;in_person;12.0
2018-2019;123;1499;in_person;576.0
2018-2019;1;149;in_person;23.0
2018-2019;123;1500;in_person;9141.0
2019-2020;123;1500;in_person;12934.0
2020-2021;123;1500;in_person;8188.0
2021-2022;123;1500;in_person;6728.0
2020-2021;123;1501;in_person;5704.0
2019-2020;123;1508;in_person;116.0
2020-2021;123;1508;in_person;12.0
2021-2022;123;1508;in_person;23.0
2019-2020;123;1510;in_person;2664.0
2020-2021;123;1510;in_person;409.0
2021-2022;123;1510;in_person;799.0
2019-2020;123;1511;in_person;33.0
2020-2021;123;1511;in_person;5.0
2021-2022;123;1511;in_person;12.0
2018-2019;123;1520;in_person;8.0
2019-2020;123;1520;in_person;4.0
2021-2022;123;1520;in_person;2.0
2020-2021;123;1523;in_person;3.0
2018-2019;228;1553;in_person;2.0
2020-2021;138;1565;in_person;994.0
2021-2022;138;1565;in_person;348.0
2020-2021;138;1620;in_person;4.0
2019-2020;138;1622;in_person;7980.0
2020-2021;138;1622;in_person;21.0
2021-2022;138;1622;in_person;2359.0
2020-2021;138;1648;in_person;8063.0
2022-2023;134;1657;in_person;1364.0
2018-2019;134;1670;in_person;50.0
2020-2021;134;1670;in_person;50.0
2018-2019;134;1672;in_person;10.0
2020-2021;134;1672;in_person;10.0
2018-2019;134;1673;in_person;5.0
2020-2021;134;1673;in_person;5.0
2019-2020;126;1699;in_person;22000.0
2022-2023;134;1709;in_person;24.0
2018-2019;129;1734;in_person;1088.0
2018-2019;129;1736;in_person;156.0
2019-2020;125;1747;in_person;10.0
2020-2021;125;1747;in_person;10.0
2022-2023;199;1854;in_person;99.0
2020-2021;199;1854;in_person;57.0
2022-2023;126;1856;in_person;71203.0
2020-2021;126;1856;in_person;28742.0
2018-2019;76;1862;in_person;4.0
2022-2023;199;1867;in_person;107.0
2018-2019;199;1867;in_person;2675.0
2019-2020;199;1867;in_person;1868.0
2020-2021;199;1867;in_person;414.0
2022-2023;199;1869;in_person;297.0
2020-2021;199;1869;in_person;5.0
2021-2022;199;1869;in_person;8.0
2019-2020;280;1870;in_person;825.0
2021-2022;240;1882;in_person;5.0
2018-2019;47;19;in_person;13.0
2021-2022;69;2001;in_person;8020.0
2020-2021;348;2041;in_person;259.0
2022-2023;348;2047;in_person;15115.0
2019-2020;348;2047;in_person;12615.0
2020-2021;348;2047;in_person;7132.0
2021-2022;348;2047;in_person;10601.0
2022-2023;348;2048;in_person;24193.0
2019-2020;348;2048;in_person;50835.0
2020-2021;348;2048;in_person;7550.0
2021-2022;348;2048;in_person;16054.0
2022-2023;348;2058;in_person;10.0
2019-2020;347;2101;in_person;121.0
2019-2020;347;2102;in_person;71.0
2019-2020;123;2107;in_person;7488.0
2020-2021;123;2107;in_person;161.0
2021-2022;123;2107;in_person;18768.0
2019-2020;123;2108;in_person;7555.0
2021-2022;123;2108;in_person;5221.0
2019-2020;63;2115;in_person;1246.0
2020-2021;98;2149;in_person;20.0
2020-2021;297;2152;in_person;1.0
2019-2020;150;2159;in_person;1946.0
2018-2019;140;21;in_person;12.0
2019-2020;140;21;in_person;5.0
2020-2021;280;2267;in_person;6540.0
2022-2023;137;244;in_person;90320.0
2022-2023;199;2531;in_person;589.0
2022-2023;199;2534;in_person;720.0
2022-2023;199;2537;in_person;1328.0
2022-2023;199;2538;in_person;27511.0
2020-2021;199;2538;in_person;2944.0
2022-2023;199;2545;in_person;48.0
2020-2021;199;2545;in_person;53.0
2018-2019;218;25;in_person;100.0
2019-2020;218;25;in_person;730.0
2020-2021;134;2607;in_person;5.0
2020-2021;134;2618;in_person;41.0
2018-2019;218;26;in_person;11666.0
2019-2020;218;26;in_person;10540.0
2018-2019;218;27;in_person;2.0
2019-2020;218;27;in_person;12.0
2018-2019;218;28;in_person;3162.0
2019-2020;218;28;in_person;3542.0
2018-2019;218;29;in_person;1.0
2019-2020;218;29;in_person;2.0
2022-2023;221;314;in_person;132.0
2021-2022;221;314;in_person;1.0
2019-2020;218;324;in_person;2.0
2019-2020;65;3;in_person;543893.0
2020-2021;65;3;in_person;439771.0
2021-2022;65;3;in_person;188873.0
2018-2019;26;666;in_person;3059.0
2019-2020;26;666;in_person;4539.0
2022-2023;26;669;in_person;70071854.0
2018-2019;26;669;in_person;57653256.0
2019-2020;26;669;in_person;55771546.0
2020-2021;26;669;in_person;8668267.0
2021-2022;26;669;in_person;23222368.0
2018-2019;26;670;in_person;35520495.0
2019-2020;26;670;in_person;35180883.0
2020-2021;26;670;in_person;2065240.0
2018-2019;26;671;in_person;225385.0
2019-2020;26;671;in_person;237010.0
2020-2021;26;671;in_person;26485.0
2018-2019;26;672;in_person;2759912.0
2019-2020;26;672;in_person;3082293.0
2020-2021;26;672;in_person;168232.0
2022-2023;26;673;in_person;90908.0
2018-2019;26;673;in_person;6655913.0
2019-2020;26;673;in_person;58666.0
2021-2022;26;673;in_person;50900.0
2022-2023;26;674;in_person;577043.0
2018-2019;26;674;in_person;614574.0
2019-2020;26;674;in_person;324326.0
2020-2021;26;674;in_person;130623.0
2021-2022;26;674;in_person;276109.0
2022-2023;26;675;in_person;386805.0
2018-2019;26;675;in_person;542431.0
2019-2020;26;675;in_person;245098.0
2020-2021;26;675;in_person;77820.0
2021-2022;26;675;in_person;327408.0
2022-2023;26;676;in_person;6643.0
2018-2019;26;676;in_person;11263.0
2019-2020;26;676;in_person;4807.0
2020-2021;26;676;in_person;592.0
2021-2022;26;676;in_person;5038.0
2022-2023;26;678;in_person;74414.0
2018-2019;26;678;in_person;56053.0
2019-2020;26;678;in_person;29826.0
2020-2021;26;678;in_person;3424.0
2021-2022;26;678;in_person;22948.0
2022-2023;26;680;in_person;815.0
2019-2020;26;680;in_person;700.0
2020-2021;26;724;in_person;362.0
2022-2023;26;728;in_person;732824.0
2018-2019;26;728;in_person;1071414.0
2019-2020;26;728;in_person;931895.0
2020-2021;26;728;in_person;656415.0
2021-2022;26;728;in_person;695004.0
2018-2019;26;729;in_person;26440.0
2019-2020;26;729;in_person;24045.0
2018-2019;135;818;in_person;1.0
2020-2021;136;844;in_person;7.0
2018-2019;141;851;in_person;27.0
2019-2020;141;851;in_person;8.0
2020-2021;141;851;in_person;1.0
2021-2022;141;851;in_person;28.0
2020-2021;280;899;in_person;1.0
2022-2023;295;929;in_person;621183.0
2018-2019;295;929;in_person;700000.0
2019-2020;295;929;in_person;637363.0
2020-2021;295;929;in_person;445620.0
2021-2022;295;929;in_person;621183.0
2022-2023;295;930;in_person;654226.0
2022-2023;137;950;in_person;14.0
2018-2019;137;950;in_person;386.0
2019-2020;137;950;in_person;252.0
2018-2019;125;956;in_person;10.0
2019-2020;125;956;in_person;3.0
2020-2021;125;956;in_person;3.0
2022-2023;65;SRV02649;in_person;348.0
2021-2022;65;SRV02652;in_person;633.0
2021-2022;65;SRV02656;in_person;57.0
2021-2022;65;SRV02657;in_person;1407.0
2021-2022;65;SRV02659;in_person;855.0
2021-2022;65;SRV02683;in_person;105830.0
2021-2022;65;SRV02731;in_person;102415.0
2022-2023;65;SRV02770;in_person;4321.0
2021-2022;65;SRV02770;in_person;7349.0
2022-2023;134;SRV02939;in_person;16.0
2021-2022;134;SRV02939;in_person;12.0
2022-2023;123;SRV03044;in_person;2.0
2022-2023;123;SRV03045;in_person;1.0
2022-2023;123;SRV03046;in_person;4.0
2022-2023;123;SRV03047;in_person;28.0
2022-2023;123;SRV03048;in_person;24.0
2022-2023;123;SRV03049;in_person;1751964.0
2022-2023;123;SRV03050;in_person;8995.0
2022-2023;123;SRV03051;in_person;29627.0
2022-2023;139;SRV03062;in_person;2.0
2022-2023;138;SRV03465;in_person;1881.0
2022-2023;138;SRV03467;in_person;22991.0
2022-2023;138;SRV03468;in_person;47691.0
2022-2023;138;SRV03470;in_person;2.0
2022-2023;138;SRV03476;in_person;5.0
2022-2023;138;SRV03480;in_person;129.0
2022-2023;138;SRV03489;in_person;3.0
2022-2023;138;SRV03512;in_person;7.0
2022-2023;138;SRV03534;in_person;6.0
2022-2023;138;SRV03551;in_person;2.0
2022-2023;138;SRV03552;in_person;1.0
2022-2023;46;3729;in_person;649420.0
2022-2023;46;1113;in_person;45.0
2023-2024;26;669;in_person;88827940.0
2023-2024;26;673;in_person;99438.0
2023-2024;26;674;in_person;688969.0
2023-2024;26;675;in_person;502764.0
2023-2024;26;676;in_person;3608.0
2023-2024;26;678;in_person;74414.0
2023-2024;26;728;in_person;750415.0
2023-2024;221;314;in_person;9.0
2023-2024;46;1113;in_person;94.0
2023-2024;46;3729;in_person;758540.0
2023-2024;46;1117;in_person;1.0
2023-2024;122;SRV03172;in_person;11.0
2023-2024;122;SRV03323;in_person;1.0
2022-2023;86;2576;in_person;5.0
2023-2024;128;1007;in_person;174.0
2023-2024;128;1242;in_person;3981638.0
2023-2024;128;1292;in_person;1717806.0
2023-2024;137;255;in_person;10.0
2023-2024;126;1856;in_person;100328.0
2023-2024;126;SRV02844;in_person;12346.0
2023-2024;127;2269;in_person;4.0
2023-2024;123;1423;in_person;177.0
2023-2024;123;1426;in_person;2434.0
2023-2024;123;1428;in_person;6286.0
2023-2024;123;1450;in_person;4.0
2023-2024;123;1457;in_person;70.0
2023-2024;123;SRV03045;in_person;1.0
2023-2024;123;SRV03046;in_person;4.0
2023-2024;123;SRV03049;in_person;3966065.0
2023-2024;123;SRV03050;in_person;24708.0
2023-2024;123;SRV03051;in_person;250569.0
2023-2024;348;2047;in_person;18317.0
2023-2024;348;2048;in_person;37690.0
2023-2024;348;2058;in_person;10.0
2023-2024;348;1366;in_person;2.0
2023-2024;199;1854;in_person;4.0
2023-2024;199;2538;in_person;22889.0
2023-2024;199;1867;in_person;49.0
2023-2024;199;3572;in_person;25.0
2023-2024;199;3577;in_person;2740.0
2023-2024;133;1050;in_person;33287.0
2023-2024;134;2597;in_person;8.0
2023-2024;134;1709;in_person;36.0
2023-2024;263;SRV03422;in_person;10.0
2023-2024;280;1870;in_person;945.0
2023-2024;282;1372;in_person;11.0
2023-2024;295;929;in_person;633914.0
2023-2024;313;1354;in_person;10.0
2023-2024;138;SRV03476;in_person;25.0
2023-2024;138;SRV03467;in_person;22352.0
2023-2024;138;SRV03534;in_person;6.0
2023-2024;138;SRV03551;in_person;32.0
2023-2024;138;SRV03517;in_person;1.0
2023-2024;138;SRV03465;in_person;1877.0
2023-2024;138;SRV03552;in_person;1.0
2023-2024;138;SRV03463;in_person;10954.0
2023-2024;138;SRV03468;in_person;31961.0
2023-2024;138;SRV03480;in_person;168.0
2023-2024;138;SRV03489;in_person;2.0
2023-2024;138;SRV03512;in_person;9.0
2023-2024;326;SRV02815;in_person;170.0
2023-2024;139;SRV03062;in_person;7.0
2022-2023;128;1001;mail;792026.0
2018-2019;128;1001;mail;716175.0
2019-2020;128;1001;mail;857286.0
2020-2021;128;1001;mail;957503.0
2021-2022;128;1001;mail;803939.0
2018-2019;128;1003;mail;31779.0
2019-2020;128;1003;mail;41270.0
2020-2021;128;1003;mail;160653.0
2021-2022;128;1003;mail;78545.0
2022-2023;128;1007;mail;1165.0
2018-2019;128;1007;mail;10025.0
2019-2020;128;1007;mail;6519.0
2020-2021;128;1007;mail;2581.0
2021-2022;128;1007;mail;1644.0
2019-2020;125;1028;mail;170.0
2020-2021;125;1028;mail;170.0
2018-2019;133;1052;mail;3720.0
2018-2019;127;1055;mail;146.0
2020-2021;127;1055;mail;8.0
2018-2019;127;1059;mail;1661.0
2020-2021;127;1059;mail;14.0
2018-2019;127;1060;mail;709.0
2020-2021;127;1060;mail;3337.0
2018-2019;127;1062;mail;24.0
2020-2021;127;1062;mail;2.0
2021-2022;127;1062;mail;2.0
2018-2019;133;1066;mail;545.0
2019-2020;133;1066;mail;472.0
2018-2019;127;1088;mail;103.0
2018-2019;127;1089;mail;70.0
2022-2023;128;1090;mail;81.0
2018-2019;128;1090;mail;575.0
2019-2020;128;1090;mail;477.0
2020-2021;128;1090;mail;757.0
2021-2022;128;1090;mail;186.0
2018-2019;46;1097;mail;3943400.0
2019-2020;46;1097;mail;3943400.0
2020-2021;46;1097;mail;3046513.0
2021-2022;46;1097;mail;2728668.0
2018-2019;46;1098;mail;593673.0
2019-2020;46;1098;mail;458874.0
2020-2021;46;1098;mail;501023.0
2021-2022;46;1098;mail;425917.0
2018-2019;46;1099;mail;687351.0
2019-2020;46;1099;mail;534270.0
2020-2021;46;1099;mail;385866.0
2021-2022;46;1099;mail;362863.0
2018-2019;46;1100;mail;1797.0
2019-2020;46;1100;mail;1487.0
2018-2019;46;1101;mail;214163.0
2019-2020;46;1101;mail;189254.0
2020-2021;46;1101;mail;147652.0
2021-2022;46;1101;mail;177979.0
2018-2019;46;1102;mail;42567.0
2019-2020;46;1102;mail;51251.0
2020-2021;46;1102;mail;51140.0
2021-2022;46;1102;mail;52665.0
2018-2019;46;1104;mail;108.0
2019-2020;46;1104;mail;37.0
2020-2021;46;1104;mail;33.0
2021-2022;46;1104;mail;33.0
2018-2019;46;1105;mail;89806.0
2019-2020;46;1105;mail;75552.0
2021-2022;46;1105;mail;68421.0
2018-2019;46;1106;mail;8175.0
2019-2020;46;1106;mail;2766.0
2020-2021;46;1106;mail;4692.0
2021-2022;46;1106;mail;3462.0
2018-2019;46;1107;mail;138200.0
2019-2020;46;1107;mail;137614.0
2020-2021;46;1107;mail;93412.0
2021-2022;46;1107;mail;91496.0
2018-2019;46;1108;mail;14056358.0
2019-2020;46;1108;mail;9323287.0
2020-2021;46;1108;mail;3486961.0
2021-2022;46;1108;mail;6701243.0
2018-2019;46;1109;mail;11356.0
2019-2020;46;1109;mail;10425.0
2020-2021;46;1109;mail;9083.0
2021-2022;46;1109;mail;9402.0
2018-2019;46;1110;mail;59.0
2019-2020;46;1110;mail;76.0
2020-2021;46;1110;mail;541.0
2021-2022;46;1110;mail;1888.0
2018-2019;46;1111;mail;9187115.0
2019-2020;46;1111;mail;7851809.0
2020-2021;46;1111;mail;6699999.0
2021-2022;46;1111;mail;5604664.0
2018-2019;46;1112;mail;648105.0
2019-2020;46;1112;mail;626548.0
2020-2021;46;1112;mail;507826.0
2021-2022;46;1112;mail;467445.0
2018-2019;46;1113;mail;32013.0
2019-2020;46;1113;mail;30308.0
2020-2021;46;1113;mail;14061.0
2021-2022;46;1113;mail;13789.0
2018-2019;326;1114;mail;17.0
2019-2020;326;1114;mail;9.0
2018-2019;46;1115;mail;287837.0
2019-2020;46;1115;mail;271626.0
2020-2021;46;1115;mail;275047.0
2021-2022;46;1115;mail;254255.0
2018-2019;46;1116;mail;31344.0
2019-2020;46;1116;mail;40101.0
2020-2021;46;1116;mail;29536.0
2021-2022;46;1116;mail;27097.0
2018-2019;46;1137;mail;8051.0
2019-2020;46;1137;mail;7196.0
2020-2021;46;1137;mail;8489.0
2021-2022;46;1137;mail;1890.0
2018-2019;129;1140;mail;41.0
2018-2019;46;1146;mail;242160.0
2019-2020;46;1146;mail;237020.0
2018-2019;129;1148;mail;42163.0
2018-2019;129;1151;mail;3419.0
2018-2019;71;1153;mail;995.0
2019-2020;71;1153;mail;331.0
2020-2021;129;1157;mail;272.0
2022-2023;129;1165;mail;3.0
2021-2022;129;1165;mail;4.0
2018-2019;71;1187;mail;18.0
2019-2020;71;1187;mail;20.0
2018-2019;129;1198;mail;15.0
2018-2019;278;1200;mail;246207.0
2022-2023;130;1235;mail;13.0
2018-2019;130;1235;mail;155.0
2019-2020;130;1235;mail;99.0
2020-2021;130;1235;mail;4324.0
2021-2022;130;1235;mail;13.0
2021-2022;130;1237;mail;24.0
2019-2020;124;1238;mail;77.0
2022-2023;128;1242;mail;858233.0
2018-2019;128;1242;mail;949536.0
2019-2020;128;1242;mail;739330.0
2020-2021;128;1242;mail;276017.0
2021-2022;128;1242;mail;615791.0
2018-2019;130;1243;mail;694.0
2019-2020;130;1243;mail;680.0
2020-2021;130;1243;mail;9.0
2022-2023;130;1244;mail;2.0
2018-2019;130;1244;mail;1.0
2020-2021;130;1244;mail;2.0
2021-2022;130;1244;mail;1.0
2018-2019;130;1248;mail;20.0
2019-2020;130;1248;mail;20.0
2020-2021;130;1248;mail;17.0
2021-2022;130;1248;mail;12.0
2022-2023;130;1250;mail;2.0
2018-2019;130;1250;mail;11.0
2019-2020;130;1250;mail;7.0
2020-2021;130;1250;mail;5.0
2021-2022;130;1250;mail;2.0
2022-2023;130;1253;mail;300.0
2018-2019;130;1253;mail;3953.0
2019-2020;130;1253;mail;5863.0
2020-2021;130;1253;mail;715.0
2021-2022;130;1253;mail;422.0
2018-2019;128;1254;mail;48.0
2019-2020;128;1254;mail;42.0
2020-2021;128;1254;mail;7.0
2022-2023;130;1255;mail;350.0
2018-2019;130;1255;mail;213.0
2019-2020;130;1255;mail;437.0
2020-2021;130;1255;mail;330.0
2021-2022;130;1255;mail;350.0
2022-2023;139;1257;mail;25354.0
2019-2020;139;1257;mail;2300.0
2020-2021;139;1257;mail;7187.0
2021-2022;139;1257;mail;27782.0
2022-2023;130;1258;mail;2750.0
2018-2019;130;1258;mail;735.0
2019-2020;130;1258;mail;34463.0
2020-2021;130;1258;mail;3372.0
2021-2022;130;1258;mail;2415.0
2019-2020;139;1262;mail;213.0
2020-2021;139;1262;mail;26.0
2019-2020;139;1264;mail;10.0
2020-2021;139;1264;mail;4.0
2021-2022;139;1264;mail;2.0
2022-2023;128;1266;mail;5016.0
2018-2019;128;1266;mail;11308.0
2019-2020;128;1266;mail;12219.0
