fiscal_yr;org_id;service_id;fy_org_id_service_id;online_interaction_point;activation;online_interaction_point_sort
2022-2023;46;1099;2022-2023_46_1099;application;Y;3
2022-2023;46;1102;2022-2023_46_1102;application;Y;3
2022-2023;46;3725;2022-2023_46_3725;application;Y;3
2022-2023;46;3724;2022-2023_46_3724;application;NA;3
2022-2023;46;3723;2022-2023_46_3723;application;N;3
2022-2023;46;SRV02824;2022-2023_46_SRV02824;application;N;3
2022-2023;46;3719;2022-2023_46_3719;application;NA;3
2022-2023;46;3713;2022-2023_46_3713;application;N;3
2022-2023;46;1100;2022-2023_46_1100;application;Y;3
2022-2023;46;1109;2022-2023_46_1109;application;Y;3
2022-2023;46;1097;2022-2023_46_1097;application;Y;3
2022-2023;46;1146;2022-2023_46_1146;application;Y;3
2022-2023;46;3728;2022-2023_46_3728;application;NA;3
2022-2023;46;3722;2022-2023_46_3722;application;Y;3
2022-2023;46;3727;2022-2023_46_3727;application;Y;3
2022-2023;46;1107;2022-2023_46_1107;application;Y;3
2022-2023;46;1112;2022-2023_46_1112;application;Y;3
2022-2023;46;1111;2022-2023_46_1111;application;Y;3
2022-2023;46;1110;2022-2023_46_1110;application;Y;3
2022-2023;46;1108;2022-2023_46_1108;application;Y;3
2022-2023;46;1143;2022-2023_46_1143;application;NA;3
2022-2023;46;1139;2022-2023_46_1139;application;NA;3
2022-2023;46;1137;2022-2023_46_1137;application;Y;3
2022-2023;46;1113;2022-2023_46_1113;application;Y;3
2022-2023;46;3726;2022-2023_46_3726;application;Y;3
2022-2023;46;3718;2022-2023_46_3718;application;N;3
2022-2023;46;2450;2022-2023_46_2450;application;Y;3
2022-2023;46;1116;2022-2023_46_1116;application;Y;3
2022-2023;46;1106;2022-2023_46_1106;application;Y;3
2022-2023;46;1117;2022-2023_46_1117;application;Y;3
2022-2023;46;1104;2022-2023_46_1104;application;NA;3
2022-2023;46;3721;2022-2023_46_3721;application;Y;3
2022-2023;46;1098;2022-2023_46_1098;application;Y;3
2023-2024;539;3596;2023-2024_539_3596;application;N;3
2023-2024;539;3597;2023-2024_539_3597;application;NA;3
2023-2024;539;3598;2023-2024_539_3598;application;Y;3
2023-2024;1;2224;2023-2024_1_2224;application;NA;3
2023-2024;1;SRV03054;2023-2024_1_SRV03054;application;N;3
2023-2024;1;SRV03055;2023-2024_1_SRV03055;application;N;3
2023-2024;1;136;2023-2024_1_136;application;Y;3
2023-2024;1;158;2023-2024_1_158;application;Y;3
2023-2024;1;SRV03056;2023-2024_1_SRV03056;application;N;3
2023-2024;1;144;2023-2024_1_144;application;Y;3
2023-2024;1;1984;2023-2024_1_1984;application;N;3
2023-2024;1;SRV03057;2023-2024_1_SRV03057;application;N;3
2023-2024;1;SRV02745;2023-2024_1_SRV02745;application;N;3
2023-2024;1;161;2023-2024_1_161;application;Y;3
2023-2024;1;139;2023-2024_1_139;application;Y;3
2023-2024;1;133;2023-2024_1_133;application;Y;3
2023-2024;1;137;2023-2024_1_137;application;Y;3
2023-2024;1;138;2023-2024_1_138;application;N;3
2023-2024;1;134;2023-2024_1_134;application;Y;3
2023-2024;1;152;2023-2024_1_152;application;Y;3
2023-2024;1;148;2023-2024_1_148;application;Y;3
2023-2024;1;146;2023-2024_1_146;application;Y;3
2023-2024;1;127;2023-2024_1_127;application;NA;3
2023-2024;1;125;2023-2024_1_125;application;NA;3
2023-2024;1;130;2023-2024_1_130;application;NA;3
2023-2024;1;135;2023-2024_1_135;application;N;3
2023-2024;1;2223;2023-2024_1_2223;application;Y;3
2023-2024;1;129;2023-2024_1_129;application;NA;3
2023-2024;1;1985;2023-2024_1_1985;application;N;3
2023-2024;1;150;2023-2024_1_150;application;NA;3
2023-2024;1;SRV02746;2023-2024_1_SRV02746;application;N;3
2023-2024;1;149;2023-2024_1_149;application;NA;3
2023-2024;1;131;2023-2024_1_131;application;N;3
2023-2024;1;132;2023-2024_1_132;application;Y;3
2023-2024;1;SRV02748;2023-2024_1_SRV02748;application;Y;3
2023-2024;1;SRV02747;2023-2024_1_SRV02747;application;Y;3
2023-2024;1;SRV03058;2023-2024_1_SRV03058;application;N;3
2023-2024;1;145;2023-2024_1_145;application;N;3
2023-2024;12;716;2023-2024_12_716;application;NA;3
2023-2024;12;3685;2023-2024_12_3685;application;Y;3
2023-2024;12;717;2023-2024_12_717;application;NA;3
2023-2024;12;718;2023-2024_12_718;application;NA;3
2023-2024;26;669;2023-2024_26_669;application;Y;3
2023-2024;26;679;2023-2024_26_679;application;Y;3
2023-2024;26;1548;2023-2024_26_1548;application;Y;3
2023-2024;26;673;2023-2024_26_673;application;NA;3
2023-2024;26;674;2023-2024_26_674;application;NA;3
2023-2024;26;675;2023-2024_26_675;application;NA;3
2023-2024;26;676;2023-2024_26_676;application;NA;3
2023-2024;26;678;2023-2024_26_678;application;NA;3
2023-2024;26;680;2023-2024_26_680;application;NA;3
2023-2024;26;719;2023-2024_26_719;application;N;3
2023-2024;26;720;2023-2024_26_720;application;N;3
2023-2024;26;724;2023-2024_26_724;application;N;3
2023-2024;26;728;2023-2024_26_728;application;Y;3
2023-2024;26;723;2023-2024_26_723;application;NA;3
2023-2024;26;755;2023-2024_26_755;application;N;3
2023-2024;26;731;2023-2024_26_731;application;N;3
2023-2024;26;741;2023-2024_26_741;application;N;3
2023-2024;26;733;2023-2024_26_733;application;N;3
2023-2024;26;737;2023-2024_26_737;application;N;3
2023-2024;26;734;2023-2024_26_734;application;N;3
2023-2024;26;742;2023-2024_26_742;application;N;3
2023-2024;26;745;2023-2024_26_745;application;Y;3
2023-2024;26;740;2023-2024_26_740;application;N;3
2023-2024;26;743;2023-2024_26_743;application;N;3
2023-2024;26;744;2023-2024_26_744;application;N;3
2023-2024;26;746;2023-2024_26_746;application;N;3
2023-2024;26;667;2023-2024_26_667;application;Y;3
2023-2024;26;668;2023-2024_26_668;application;NA;3
2023-2024;26;664;2023-2024_26_664;application;Y;3
2023-2024;26;666;2023-2024_26_666;application;N;3
2023-2024;26;665;2023-2024_26_665;application;N;3
2023-2024;26;721;2023-2024_26_721;application;Y;3
2023-2024;26;749;2023-2024_26_749;application;Y;3
2023-2024;26;750;2023-2024_26_750;application;Y;3
2023-2024;26;748;2023-2024_26_748;application;Y;3
2023-2024;26;SRV03391;2023-2024_26_SRV03391;application;NA;3
2023-2024;26;SRV03393;2023-2024_26_SRV03393;application;NA;3
2023-2024;26;SRV03394;2023-2024_26_SRV03394;application;NA;3
2023-2024;26;SRV03395;2023-2024_26_SRV03395;application;NA;3
2023-2024;26;SRV03396;2023-2024_26_SRV03396;application;NA;3
2023-2024;26;SRV03399;2023-2024_26_SRV03399;application;NA;3
2023-2024;141;851;2023-2024_141_851;application;Y;3
2023-2024;141;3585;2023-2024_141_3585;application;Y;3
2023-2024;141;849;2023-2024_141_849;application;N;3
2023-2024;221;315;2023-2024_221_315;application;Y;3
2023-2024;221;2014;2023-2024_221_2014;application;N;3
2023-2024;221;2013;2023-2024_221_2013;application;Y;3
2023-2024;221;293;2023-2024_221_293;application;Y;3
2023-2024;221;292;2023-2024_221_292;application;Y;3
2023-2024;221;291;2023-2024_221_291;application;Y;3
2023-2024;221;290;2023-2024_221_290;application;Y;3
2023-2024;221;299;2023-2024_221_299;application;Y;3
2023-2024;221;304;2023-2024_221_304;application;Y;3
2023-2024;221;296;2023-2024_221_296;application;N;3
2023-2024;221;309;2023-2024_221_309;application;Y;3
2023-2024;221;314;2023-2024_221_314;application;N;3
2023-2024;221;2023;2023-2024_221_2023;application;Y;3
2023-2024;221;294;2023-2024_221_294;application;Y;3
2023-2024;46;1113;2023-2024_46_1113;application;Y;3
2023-2024;46;1110;2023-2024_46_1110;application;Y;3
2023-2024;46;1098;2023-2024_46_1098;application;Y;3
2023-2024;46;1116;2023-2024_46_1116;application;Y;3
2023-2024;46;1141;2023-2024_46_1141;application;NA;3
2023-2024;46;1143;2023-2024_46_1143;application;NA;3
2023-2024;46;3727;2023-2024_46_3727;application;N;3
2023-2024;46;1107;2023-2024_46_1107;application;Y;3
2023-2024;46;1109;2023-2024_46_1109;application;Y;3
2023-2024;46;3728;2023-2024_46_3728;application;NA;3
2023-2024;46;3729;2023-2024_46_3729;application;Y;3
2023-2024;46;1146;2023-2024_46_1146;application;Y;3
2023-2024;46;1102;2023-2024_46_1102;application;Y;3
2023-2024;46;1108;2023-2024_46_1108;application;Y;3
2023-2024;46;1099;2023-2024_46_1099;application;Y;3
2023-2024;46;1097;2023-2024_46_1097;application;Y;3
2023-2024;46;1139;2023-2024_46_1139;application;NA;3
2023-2024;46;3725;2023-2024_46_3725;application;Y;3
2023-2024;46;3723;2023-2024_46_3723;application;N;3
2023-2024;46;3722;2023-2024_46_3722;application;N;3
2023-2024;46;1106;2023-2024_46_1106;application;Y;3
2023-2024;46;1111;2023-2024_46_1111;application;Y;3
2023-2024;46;1112;2023-2024_46_1112;application;Y;3
2023-2024;46;1101;2023-2024_46_1101;application;Y;3
2023-2024;46;1115;2023-2024_46_1115;application;Y;3
2023-2024;46;SRV02824;2023-2024_46_SRV02824;application;N;3
2023-2024;46;3721;2023-2024_46_3721;application;Y;3
2023-2024;46;3726;2023-2024_46_3726;application;Y;3
2023-2024;46;SRV02822;2023-2024_46_SRV02822;application;Y;3
2023-2024;46;SRV02821;2023-2024_46_SRV02821;application;N;3
2023-2024;46;SRV02817;2023-2024_46_SRV02817;application;NA;3
2023-2024;46;3716;2023-2024_46_3716;application;N;3
2023-2024;46;3714;2023-2024_46_3714;application;NA;3
2023-2024;46;3711;2023-2024_46_3711;application;N;3
2023-2024;46;3720;2023-2024_46_3720;application;NA;3
2023-2024;46;3717;2023-2024_46_3717;application;NA;3
2023-2024;46;1105;2023-2024_46_1105;application;Y;3
2023-2024;46;3709;2023-2024_46_3709;application;N;3
2023-2024;46;3710;2023-2024_46_3710;application;N;3
2023-2024;46;3719;2023-2024_46_3719;application;NA;3
2023-2024;46;3713;2023-2024_46_3713;application;NA;3
2023-2024;46;1104;2023-2024_46_1104;application;NA;3
2023-2024;46;3724;2023-2024_46_3724;application;NA;3
2023-2024;46;1117;2023-2024_46_1117;application;Y;3
2023-2024;46;1137;2023-2024_46_1137;application;Y;3
2023-2024;46;2450;2023-2024_46_2450;application;Y;3
2023-2024;46;SRV02816;2023-2024_46_SRV02816;application;Y;3
2023-2024;46;3718;2023-2024_46_3718;application;NA;3
2023-2024;47;18;2023-2024_47_18;application;NA;3
2023-2024;55;SRV02932;2023-2024_55_SRV02932;application;Y;3
2023-2024;55;3639;2023-2024_55_3639;application;Y;3
2023-2024;55;3640;2023-2024_55_3640;application;Y;3
2023-2024;55;3641;2023-2024_55_3641;application;Y;3
2023-2024;55;3642;2023-2024_55_3642;application;Y;3
2023-2024;65;1;2023-2024_65_1;application;N;3
2023-2024;65;2;2023-2024_65_2;application;Y;3
2023-2024;65;3;2023-2024_65_3;application;Y;3
2023-2024;65;4;2023-2024_65_4;application;Y;3
2023-2024;65;1978;2023-2024_65_1978;application;Y;3
2023-2024;65;1979;2023-2024_65_1979;application;Y;3
2023-2024;65;1982;2023-2024_65_1982;application;NA;3
2023-2024;65;2051;2023-2024_65_2051;application;N;3
2023-2024;65;2071;2023-2024_65_2071;application;N;3
2023-2024;65;SRV02643;2023-2024_65_SRV02643;application;N;3
2023-2024;65;SRV02647;2023-2024_65_SRV02647;application;N;3
2023-2024;65;SRV02648;2023-2024_65_SRV02648;application;N;3
2023-2024;65;SRV02650;2023-2024_65_SRV02650;application;N;3
2023-2024;65;SRV02651;2023-2024_65_SRV02651;application;N;3
2023-2024;65;SRV02652;2023-2024_65_SRV02652;application;N;3
2023-2024;65;SRV02653;2023-2024_65_SRV02653;application;N;3
2023-2024;65;SRV02654;2023-2024_65_SRV02654;application;N;3
2023-2024;65;SRV02655;2023-2024_65_SRV02655;application;N;3
2023-2024;65;SRV02656;2023-2024_65_SRV02656;application;N;3
2023-2024;65;SRV02657;2023-2024_65_SRV02657;application;Y;3
2023-2024;65;SRV02658;2023-2024_65_SRV02658;application;N;3
2023-2024;65;SRV02659;2023-2024_65_SRV02659;application;N;3
2023-2024;65;SRV02660;2023-2024_65_SRV02660;application;Y;3
2023-2024;65;SRV02661;2023-2024_65_SRV02661;application;NA;3
2023-2024;65;SRV02662;2023-2024_65_SRV02662;application;NA;3
2023-2024;65;SRV02663;2023-2024_65_SRV02663;application;Y;3
2023-2024;65;SRV02664;2023-2024_65_SRV02664;application;Y;3
2023-2024;65;SRV02665;2023-2024_65_SRV02665;application;Y;3
2023-2024;65;SRV02666;2023-2024_65_SRV02666;application;Y;3
2023-2024;65;SRV02667;2023-2024_65_SRV02667;application;N;3
2023-2024;65;SRV02668;2023-2024_65_SRV02668;application;N;3
2023-2024;65;SRV02669;2023-2024_65_SRV02669;application;N;3
2023-2024;65;SRV02670;2023-2024_65_SRV02670;application;N;3
2023-2024;65;SRV02671;2023-2024_65_SRV02671;application;N;3
2023-2024;65;SRV02672;2023-2024_65_SRV02672;application;N;3
2023-2024;65;SRV02673;2023-2024_65_SRV02673;application;N;3
2023-2024;65;SRV02674;2023-2024_65_SRV02674;application;N;3
2023-2024;65;SRV02675;2023-2024_65_SRV02675;application;N;3
2023-2024;65;SRV02677;2023-2024_65_SRV02677;application;Y;3
2023-2024;65;SRV02678;2023-2024_65_SRV02678;application;Y;3
2023-2024;65;SRV02679;2023-2024_65_SRV02679;application;Y;3
2023-2024;65;SRV02680;2023-2024_65_SRV02680;application;Y;3
2023-2024;65;SRV02681;2023-2024_65_SRV02681;application;Y;3
2023-2024;65;SRV02682;2023-2024_65_SRV02682;application;N;3
2023-2024;65;SRV02683;2023-2024_65_SRV02683;application;Y;3
2023-2024;65;SRV02687;2023-2024_65_SRV02687;application;N;3
2023-2024;65;SRV02688;2023-2024_65_SRV02688;application;N;3
2023-2024;65;SRV02689;2023-2024_65_SRV02689;application;N;3
2023-2024;65;SRV02690;2023-2024_65_SRV02690;application;N;3
2023-2024;65;SRV02691;2023-2024_65_SRV02691;application;Y;3
2023-2024;65;SRV02692;2023-2024_65_SRV02692;application;Y;3
2023-2024;65;SRV02693;2023-2024_65_SRV02693;application;Y;3
2023-2024;65;SRV02694;2023-2024_65_SRV02694;application;N;3
2023-2024;65;SRV02696;2023-2024_65_SRV02696;application;N;3
2023-2024;65;SRV02697;2023-2024_65_SRV02697;application;N;3
2023-2024;65;SRV02698;2023-2024_65_SRV02698;application;N;3
2023-2024;65;SRV02699;2023-2024_65_SRV02699;application;N;3
2023-2024;65;SRV02700;2023-2024_65_SRV02700;application;N;3
2023-2024;65;SRV02701;2023-2024_65_SRV02701;application;N;3
2023-2024;65;SRV02703;2023-2024_65_SRV02703;application;N;3
2023-2024;65;SRV02704;2023-2024_65_SRV02704;application;N;3
2023-2024;65;SRV02705;2023-2024_65_SRV02705;application;N;3
2023-2024;65;SRV02706;2023-2024_65_SRV02706;application;N;3
2023-2024;65;SRV02707;2023-2024_65_SRV02707;application;N;3
2023-2024;65;SRV02708;2023-2024_65_SRV02708;application;N;3
2023-2024;65;SRV02709;2023-2024_65_SRV02709;application;N;3
2023-2024;65;SRV02710;2023-2024_65_SRV02710;application;N;3
2023-2024;65;SRV02712;2023-2024_65_SRV02712;application;N;3
2023-2024;65;SRV02714;2023-2024_65_SRV02714;application;N;3
2023-2024;65;SRV02715;2023-2024_65_SRV02715;application;N;3
2023-2024;65;SRV02721;2023-2024_65_SRV02721;application;N;3
2023-2024;65;SRV02722;2023-2024_65_SRV02722;application;N;3
2023-2024;65;SRV02723;2023-2024_65_SRV02723;application;N;3
2023-2024;65;SRV02725;2023-2024_65_SRV02725;application;N;3
2023-2024;65;SRV02726;2023-2024_65_SRV02726;application;N;3
2023-2024;65;SRV02727;2023-2024_65_SRV02727;application;N;3
2023-2024;65;SRV02728;2023-2024_65_SRV02728;application;Y;3
2023-2024;65;SRV02729;2023-2024_65_SRV02729;application;Y;3
2023-2024;65;SRV02730;2023-2024_65_SRV02730;application;N;3
2023-2024;65;SRV02731;2023-2024_65_SRV02731;application;Y;3
2023-2024;65;SRV02732;2023-2024_65_SRV02732;application;N;3
2023-2024;65;SRV02735;2023-2024_65_SRV02735;application;Y;3
2023-2024;65;SRV02736;2023-2024_65_SRV02736;application;Y;3
2023-2024;65;SRV02738;2023-2024_65_SRV02738;application;NA;3
2023-2024;65;SRV02739;2023-2024_65_SRV02739;application;N;3
2023-2024;65;SRV02740;2023-2024_65_SRV02740;application;N;3
2023-2024;65;SRV02741;2023-2024_65_SRV02741;application;NA;3
2023-2024;65;SRV02742;2023-2024_65_SRV02742;application;N;3
2023-2024;65;SRV02743;2023-2024_65_SRV02743;application;N;3
2023-2024;65;SRV02744;2023-2024_65_SRV02744;application;N;3
2023-2024;65;SRV02752;2023-2024_65_SRV02752;application;N;3
2023-2024;65;SRV02753;2023-2024_65_SRV02753;application;N;3
2023-2024;65;SRV02754;2023-2024_65_SRV02754;application;N;3
2023-2024;65;SRV02755;2023-2024_65_SRV02755;application;N;3
2023-2024;65;SRV02762;2023-2024_65_SRV02762;application;Y;3
2023-2024;65;SRV02764;2023-2024_65_SRV02764;application;N;3
2023-2024;65;SRV02767;2023-2024_65_SRV02767;application;N;3
2023-2024;65;SRV02770;2023-2024_65_SRV02770;application;Y;3
2023-2024;65;SRV03148;2023-2024_65_SRV03148;application;N;3
2023-2024;65;SRV03149;2023-2024_65_SRV03149;application;N;3
2023-2024;65;SRV03154;2023-2024_65_SRV03154;application;N;3
2023-2024;65;SRV03159;2023-2024_65_SRV03159;application;N;3
2023-2024;65;SRV03160;2023-2024_65_SRV03160;application;N;3
2023-2024;65;SRV03161;2023-2024_65_SRV03161;application;N;3
2023-2024;65;SRV03162;2023-2024_65_SRV03162;application;N;3
2023-2024;65;3614;2023-2024_65_3614;application;Y;3
2023-2024;65;3615;2023-2024_65_3615;application;N;3
2023-2024;65;3616;2023-2024_65_3616;application;N;3
2023-2024;65;3617;2023-2024_65_3617;application;N;3
2023-2024;65;3618;2023-2024_65_3618;application;N;3
2023-2024;65;3619;2023-2024_65_3619;application;N;3
2023-2024;65;3620;2023-2024_65_3620;application;N;3
2023-2024;65;3621;2023-2024_65_3621;application;N;3
2023-2024;65;3622;2023-2024_65_3622;application;N;3
2023-2024;65;3623;2023-2024_65_3623;application;N;3
2023-2024;65;3624;2023-2024_65_3624;application;N;3
2023-2024;65;3625;2023-2024_65_3625;application;N;3
2023-2024;65;3626;2023-2024_65_3626;application;N;3
2023-2024;65;3628;2023-2024_65_3628;application;N;3
2023-2024;65;3734;2023-2024_65_3734;application;N;3
2023-2024;65;3732;2023-2024_65_3732;application;Y;3
2023-2024;65;3731;2023-2024_65_3731;application;Y;3
2023-2024;65;3730;2023-2024_65_3730;application;N;3
2023-2024;65;3707;2023-2024_65_3707;application;NA;3
2023-2024;65;3705;2023-2024_65_3705;application;Y;3
2023-2024;69;1977;2023-2024_69_1977;application;Y;3
2023-2024;69;1990;2023-2024_69_1990;application;NA;3
2023-2024;69;1991;2023-2024_69_1991;application;NA;3
2023-2024;69;1997;2023-2024_69_1997;application;NA;3
2023-2024;69;1998;2023-2024_69_1998;application;NA;3
2023-2024;69;1999;2023-2024_69_1999;application;NA;3
2023-2024;69;2000;2023-2024_69_2000;application;N;3
2023-2024;69;2001;2023-2024_69_2001;application;NA;3
2023-2024;69;2002;2023-2024_69_2002;application;NA;3
2023-2024;69;2003;2023-2024_69_2003;application;Y;3
2023-2024;69;2004;2023-2024_69_2004;application;NA;3
2023-2024;69;2006;2023-2024_69_2006;application;NA;3
2023-2024;69;1976;2023-2024_69_1976;application;N;3
2023-2024;122;1910;2023-2024_122_1910;application;Y;3
2023-2024;122;SRV03209;2023-2024_122_SRV03209;application;N;3
2023-2024;122;1920;2023-2024_122_1920;application;N;3
2023-2024;122;SRV03212;2023-2024_122_SRV03212;application;N;3
2023-2024;122;SRV03214;2023-2024_122_SRV03214;application;N;3
2023-2024;122;SRV03216;2023-2024_122_SRV03216;application;N;3
2023-2024;122;2032;2023-2024_122_2032;application;N;3
2023-2024;122;1921;2023-2024_122_1921;application;N;3
2023-2024;122;SRV03239;2023-2024_122_SRV03239;application;Y;3
2023-2024;122;SRV03244;2023-2024_122_SRV03244;application;N;3
2023-2024;122;SRV03246;2023-2024_122_SRV03246;application;N;3
2023-2024;122;1922;2023-2024_122_1922;application;N;3
2023-2024;122;SRV03289;2023-2024_122_SRV03289;application;N;3
2023-2024;122;1912;2023-2024_122_1912;application;Y;3
2023-2024;122;SRV03255;2023-2024_122_SRV03255;application;N;3
2023-2024;122;SRV03257;2023-2024_122_SRV03257;application;N;3
2023-2024;122;2358;2023-2024_122_2358;application;N;3
2023-2024;122;2359;2023-2024_122_2359;application;N;3
2023-2024;122;1913;2023-2024_122_1913;application;N;3
2023-2024;122;SRV03450;2023-2024_122_SRV03450;application;Y;3
2023-2024;122;1923;2023-2024_122_1923;application;Y;3
2023-2024;122;SRV03291;2023-2024_122_SRV03291;application;N;3
2023-2024;122;SRV03296;2023-2024_122_SRV03296;application;N;3
2023-2024;122;1837;2023-2024_122_1837;application;Y;3
2023-2024;122;SRV03189;2023-2024_122_SRV03189;application;Y;3
2023-2024;122;SRV03190;2023-2024_122_SRV03190;application;Y;3
2023-2024;122;SRV03191;2023-2024_122_SRV03191;application;Y;3
2023-2024;122;SRV03192;2023-2024_122_SRV03192;application;Y;3
2023-2024;122;SRV03194;2023-2024_122_SRV03194;application;Y;3
2023-2024;122;SRV03207;2023-2024_122_SRV03207;application;Y;3
2023-2024;122;1901;2023-2024_122_1901;application;Y;3
2023-2024;122;SRV03175;2023-2024_122_SRV03175;application;Y;3
2023-2024;122;SRV03179;2023-2024_122_SRV03179;application;N;3
2023-2024;122;SRV03183;2023-2024_122_SRV03183;application;N;3
2023-2024;122;1904;2023-2024_122_1904;application;Y;3
2023-2024;122;1905;2023-2024_122_1905;application;Y;3
2023-2024;122;1902;2023-2024_122_1902;application;N;3
2023-2024;122;SRV03187;2023-2024_122_SRV03187;application;N;3
