fiscal_yr;service_id;channel;volume
2022-2023;1323;telephone;0.0
2018-2019;1323;telephone;0.0
2019-2020;1323;telephone;0.0
2020-2021;1323;telephone;0.0
2018-2019;1325;telephone;0.0
2019-2020;1325;telephone;0.0
2020-2021;1325;telephone;0.0
2018-2019;1326;telephone;0.0
2019-2020;1326;telephone;0.0
2020-2021;1326;telephone;0.0
2022-2023;1327;telephone;0.0
2018-2019;1327;telephone;0.0
2019-2020;1327;telephone;0.0
2020-2021;1327;telephone;0.0
2021-2022;1327;telephone;0.0
2018-2019;1328;telephone;0.0
2019-2020;1328;telephone;0.0
2020-2021;1328;telephone;0.0
2018-2019;1329;telephone;0.0
2019-2020;1329;telephone;0.0
2020-2021;1329;telephone;0.0
2018-2019;132;telephone;0.0
2019-2020;132;telephone;0.0
2020-2021;132;telephone;0.0
2022-2023;1330;telephone;0.0
2018-2019;1330;telephone;0.0
2019-2020;1330;telephone;0.0
2020-2021;1330;telephone;0.0
2021-2022;1330;telephone;0.0
2018-2019;1331;telephone;0.0
2019-2020;1331;telephone;0.0
2020-2021;1331;telephone;0.0
2022-2023;1332;telephone;30053.0
2018-2019;1332;telephone;0.0
2019-2020;1332;telephone;0.0
2020-2021;1332;telephone;0.0
2018-2019;1333;telephone;0.0
2019-2020;1333;telephone;0.0
2020-2021;1333;telephone;0.0
2018-2019;1334;telephone;0.0
2018-2019;1335;telephone;0.0
2019-2020;1335;telephone;0.0
2020-2021;1335;telephone;0.0
2018-2019;1336;telephone;0.0
2019-2020;1336;telephone;0.0
2020-2021;1336;telephone;0.0
2018-2019;1337;telephone;0.0
2019-2020;1337;telephone;0.0
2020-2021;1337;telephone;0.0
2018-2019;1338;telephone;0.0
2019-2020;1338;telephone;0.0
2020-2021;1338;telephone;0.0
2022-2023;1339;telephone;7758.0
2018-2019;1339;telephone;0.0
2019-2020;1339;telephone;10380.0
2020-2021;1339;telephone;0.0
2021-2022;1339;telephone;8504.0
2018-2019;133;telephone;0.0
2019-2020;133;telephone;0.0
2020-2021;133;telephone;0.0
2018-2019;1340;telephone;0.0
2019-2020;1340;telephone;0.0
2020-2021;1340;telephone;0.0
2018-2019;1341;telephone;0.0
2018-2019;1342;telephone;0.0
2022-2023;1343;telephone;0.0
2018-2019;1343;telephone;0.0
2019-2020;1343;telephone;0.0
2020-2021;1343;telephone;0.0
2021-2022;1343;telephone;0.0
2018-2019;1344;telephone;0.0
2019-2020;1344;telephone;0.0
2020-2021;1344;telephone;0.0
2018-2019;1345;telephone;0.0
2019-2020;1345;telephone;0.0
2020-2021;1345;telephone;0.0
2018-2019;1346;telephone;0.0
2022-2023;1347;telephone;0.0
2018-2019;1347;telephone;0.0
2019-2020;1347;telephone;0.0
2020-2021;1347;telephone;0.0
2021-2022;1347;telephone;0.0
2018-2019;1348;telephone;0.0
2019-2020;1348;telephone;0.0
2020-2021;1348;telephone;0.0
2018-2019;1349;telephone;0.0
2019-2020;1349;telephone;0.0
2020-2021;1349;telephone;0.0
2018-2019;134;telephone;0.0
2019-2020;134;telephone;0.0
2020-2021;134;telephone;0.0
2022-2023;1350;telephone;0.0
2018-2019;1350;telephone;0.0
2019-2020;1350;telephone;0.0
2020-2021;1350;telephone;0.0
2022-2023;1351;telephone;0.0
2018-2019;1351;telephone;0.0
2019-2020;1351;telephone;0.0
2020-2021;1351;telephone;0.0
2021-2022;1351;telephone;0.0
2022-2023;1352;telephone;0.0
2018-2019;1352;telephone;0.0
2019-2020;1352;telephone;0.0
2020-2021;1352;telephone;0.0
2021-2022;1352;telephone;0.0
2022-2023;1353;telephone;0.0
2018-2019;1353;telephone;0.0
2019-2020;1353;telephone;0.0
2020-2021;1353;telephone;0.0
2021-2022;1353;telephone;0.0
2022-2023;1354;telephone;0.0
2018-2019;1354;telephone;0.0
2019-2020;1354;telephone;0.0
2020-2021;1354;telephone;0.0
2021-2022;1354;telephone;0.0
2022-2023;1355;telephone;0.0
2018-2019;1355;telephone;0.0
2019-2020;1355;telephone;0.0
2020-2021;1355;telephone;0.0
2021-2022;1355;telephone;0.0
2018-2019;1356;telephone;0.0
2019-2020;1356;telephone;0.0
2020-2021;1356;telephone;0.0
2018-2019;1357;telephone;0.0
2019-2020;1357;telephone;0.0
2020-2021;1357;telephone;0.0
2018-2019;1358;telephone;0.0
2019-2020;1358;telephone;0.0
2020-2021;1358;telephone;0.0
2021-2022;1358;telephone;0.0
2018-2019;1359;telephone;0.0
2022-2023;135;telephone;0.0
2018-2019;135;telephone;0.0
2019-2020;135;telephone;0.0
2020-2021;135;telephone;0.0
2021-2022;135;telephone;0.0
2018-2019;1360;telephone;0.0
2018-2019;1361;telephone;0.0
2018-2019;1364;telephone;0.0
2019-2020;1364;telephone;0.0
2018-2019;1365;telephone;0.0
2019-2020;1365;telephone;14916.0
2018-2019;1366;telephone;0.0
2019-2020;1366;telephone;0.0
2020-2021;1366;telephone;0.0
2021-2022;1366;telephone;56.0
2022-2023;1367;telephone;0.0
2018-2019;1367;telephone;0.0
2019-2020;1367;telephone;0.0
2020-2021;1367;telephone;0.0
2021-2022;1367;telephone;35573.0
2018-2019;1368;telephone;0.0
2019-2020;1368;telephone;0.0
2020-2021;1368;telephone;0.0
2018-2019;1369;telephone;0.0
2019-2020;1369;telephone;0.0
2020-2021;1369;telephone;0.0
2018-2019;136;telephone;0.0
2019-2020;136;telephone;0.0
2020-2021;136;telephone;0.0
2018-2019;1370;telephone;0.0
2018-2019;1371;telephone;0.0
2019-2020;1371;telephone;0.0
2020-2021;1371;telephone;0.0
2018-2019;1372;telephone;0.0
2019-2020;1372;telephone;325.0
2020-2021;1372;telephone;0.0
2018-2019;1373;telephone;0.0
2019-2020;1373;telephone;0.0
2020-2021;1373;telephone;0.0
2018-2019;1374;telephone;0.0
2019-2020;1374;telephone;0.0
2020-2021;1374;telephone;0.0
2018-2019;1375;telephone;0.0
2018-2019;1376;telephone;0.0
2018-2019;1377;telephone;0.0
2018-2019;137;telephone;0.0
2019-2020;137;telephone;0.0
2020-2021;137;telephone;0.0
2018-2019;1380;telephone;0.0
2018-2019;1383;telephone;0.0
2018-2019;1387;telephone;0.0
2019-2020;1387;telephone;0.0
2018-2019;1388;telephone;0.0
2019-2020;1388;telephone;0.0
2018-2019;1389;telephone;0.0
2018-2019;138;telephone;0.0
2019-2020;138;telephone;0.0
2020-2021;138;telephone;0.0
2022-2023;1391;telephone;0.0
2018-2019;1391;telephone;0.0
2019-2020;1391;telephone;0.0
2020-2021;1391;telephone;0.0
2021-2022;1391;telephone;0.0
2022-2023;1393;telephone;0.0
2018-2019;1393;telephone;0.0
2019-2020;1393;telephone;0.0
2020-2021;1393;telephone;0.0
2021-2022;1393;telephone;0.0
2018-2019;1397;telephone;0.0
2019-2020;1397;telephone;118.0
2020-2021;1397;telephone;0.0
2018-2019;139;telephone;0.0
2019-2020;139;telephone;0.0
2020-2021;139;telephone;0.0
2022-2023;13;telephone;3633.0
2018-2019;13;telephone;0.0
2019-2020;13;telephone;0.0
2020-2021;13;telephone;0.0
2018-2019;1403;telephone;0.0
2019-2020;1403;telephone;0.0
2020-2021;1403;telephone;0.0
2018-2019;1407;telephone;0.0
2019-2020;1407;telephone;0.0
2018-2019;140;telephone;0.0
2019-2020;140;telephone;0.0
2020-2021;140;telephone;0.0
2018-2019;1410;telephone;0.0
2018-2019;1411;telephone;0.0
2018-2019;1412;telephone;0.0
2018-2019;1413;telephone;0.0
2022-2023;1414;telephone;0.0
2018-2019;1414;telephone;0.0
2019-2020;1414;telephone;0.0
2020-2021;1414;telephone;0.0
2021-2022;1414;telephone;0.0
2022-2023;1415;telephone;0.0
2018-2019;1415;telephone;0.0
2019-2020;1415;telephone;0.0
2020-2021;1415;telephone;0.0
2021-2022;1415;telephone;0.0
2018-2019;1419;telephone;0.0
2019-2020;1419;telephone;0.0
2020-2021;1419;telephone;0.0
2018-2019;1420;telephone;0.0
2019-2020;1420;telephone;0.0
2020-2021;1420;telephone;0.0
2021-2022;1420;telephone;0.0
2018-2019;1421;telephone;0.0
2019-2020;1421;telephone;0.0
2020-2021;1421;telephone;0.0
2021-2022;1421;telephone;0.0
2018-2019;1422;telephone;0.0
2019-2020;1422;telephone;0.0
2020-2021;1422;telephone;0.0
2022-2023;1423;telephone;0.0
2018-2019;1423;telephone;0.0
2019-2020;1423;telephone;0.0
2020-2021;1423;telephone;0.0
2021-2022;1423;telephone;0.0
2018-2019;1424;telephone;0.0
2019-2020;1424;telephone;0.0
2020-2021;1424;telephone;0.0
2021-2022;1424;telephone;0.0
2018-2019;1425;telephone;0.0
2019-2020;1425;telephone;0.0
2020-2021;1425;telephone;0.0
2021-2022;1425;telephone;0.0
2022-2023;1426;telephone;2.0
2018-2019;1426;telephone;0.0
2019-2020;1426;telephone;0.0
2020-2021;1426;telephone;0.0
2021-2022;1426;telephone;0.0
2018-2019;1427;telephone;0.0
2019-2020;1427;telephone;0.0
2020-2021;1427;telephone;0.0
2021-2022;1427;telephone;0.0
2022-2023;1428;telephone;1.0
2018-2019;1428;telephone;0.0
2019-2020;1428;telephone;0.0
2020-2021;1428;telephone;0.0
2018-2019;1429;telephone;0.0
2019-2020;1429;telephone;0.0
2020-2021;1429;telephone;0.0
2018-2019;1430;telephone;0.0
2019-2020;1430;telephone;0.0
2020-2021;1430;telephone;0.0
2021-2022;1430;telephone;0.0
2018-2019;1431;telephone;0.0
2019-2020;1431;telephone;0.0
2020-2021;1431;telephone;0.0
2021-2022;1431;telephone;0.0
2018-2019;1432;telephone;0.0
2019-2020;1432;telephone;0.0
2020-2021;1432;telephone;0.0
2021-2022;1432;telephone;0.0
2018-2019;1433;telephone;0.0
2019-2020;1433;telephone;0.0
2020-2021;1433;telephone;0.0
2021-2022;1433;telephone;10.0
2018-2019;1434;telephone;0.0
2019-2020;1434;telephone;0.0
2020-2021;1434;telephone;0.0
2021-2022;1434;telephone;0.0
2018-2019;1435;telephone;0.0
2018-2019;1436;telephone;0.0
2019-2020;1436;telephone;0.0
2020-2021;1436;telephone;0.0
2018-2019;1437;telephone;0.0
2019-2020;1437;telephone;0.0
2020-2021;1437;telephone;0.0
2021-2022;1437;telephone;0.0
2018-2019;1438;telephone;0.0
2019-2020;1438;telephone;0.0
2020-2021;1438;telephone;0.0
2021-2022;1438;telephone;0.0
2018-2019;1439;telephone;0.0
2019-2020;1439;telephone;0.0
2020-2021;1439;telephone;0.0
2021-2022;1439;telephone;0.0
2018-2019;1440;telephone;0.0
2019-2020;1440;telephone;0.0
2020-2021;1440;telephone;0.0
2021-2022;1440;telephone;0.0
2018-2019;1441;telephone;0.0
2019-2020;1441;telephone;0.0
2020-2021;1441;telephone;0.0
2021-2022;1441;telephone;0.0
2018-2019;1442;telephone;0.0
2019-2020;1442;telephone;0.0
2020-2021;1442;telephone;0.0
2021-2022;1442;telephone;0.0
2018-2019;1443;telephone;0.0
2019-2020;1443;telephone;0.0
2020-2021;1443;telephone;0.0
2021-2022;1443;telephone;0.0
2018-2019;1444;telephone;0.0
2019-2020;1444;telephone;0.0
2020-2021;1444;telephone;0.0
2021-2022;1444;telephone;0.0
2018-2019;1445;telephone;0.0
2019-2020;1445;telephone;0.0
2018-2019;1446;telephone;0.0
2019-2020;1446;telephone;0.0
2020-2021;1446;telephone;0.0
2021-2022;1446;telephone;0.0
2018-2019;1447;telephone;0.0
2019-2020;1447;telephone;0.0
2020-2021;1447;telephone;0.0
2018-2019;1449;telephone;0.0
2019-2020;1449;telephone;0.0
2020-2021;1449;telephone;0.0
2021-2022;1449;telephone;0.0
2018-2019;144;telephone;0.0
2019-2020;144;telephone;0.0
2020-2021;144;telephone;0.0
2018-2019;1450;telephone;0.0
2019-2020;1450;telephone;0.0
2020-2021;1450;telephone;0.0
2018-2019;1451;telephone;0.0
2019-2020;1451;telephone;0.0
2020-2021;1451;telephone;0.0
2018-2019;1452;telephone;0.0
2018-2019;1453;telephone;0.0
2019-2020;1453;telephone;0.0
2020-2021;1453;telephone;0.0
2018-2019;1454;telephone;0.0
2019-2020;1454;telephone;0.0
2020-2021;1454;telephone;0.0
2022-2023;1455;telephone;0.0
2018-2019;1455;telephone;0.0
2019-2020;1455;telephone;0.0
2020-2021;1455;telephone;0.0
2018-2019;1456;telephone;0.0
2018-2019;1457;telephone;0.0
2019-2020;1457;telephone;0.0
2020-2021;1457;telephone;0.0
2018-2019;1458;telephone;0.0
2019-2020;1458;telephone;0.0
2018-2019;1459;telephone;0.0
2019-2020;1459;telephone;0.0
2020-2021;1459;telephone;0.0
2021-2022;1459;telephone;0.0
2018-2019;145;telephone;0.0
2019-2020;145;telephone;0.0
2020-2021;145;telephone;0.0
2018-2019;1460;telephone;0.0
2018-2019;1461;telephone;0.0
2019-2020;1461;telephone;0.0
2020-2021;1461;telephone;0.0
2018-2019;1462;telephone;0.0
2019-2020;1462;telephone;0.0
2020-2021;1462;telephone;0.0
2018-2019;1463;telephone;0.0
2019-2020;1463;telephone;0.0
2020-2021;1463;telephone;0.0
2018-2019;1464;telephone;0.0
2019-2020;1464;telephone;0.0
2020-2021;1464;telephone;0.0
2021-2022;1464;telephone;0.0
2018-2019;1465;telephone;0.0
2019-2020;1465;telephone;0.0
2020-2021;1465;telephone;0.0
2021-2022;1465;telephone;0.0
2018-2019;1466;telephone;0.0
2019-2020;1466;telephone;0.0
2020-2021;1466;telephone;0.0
2018-2019;1467;telephone;0.0
2019-2020;1467;telephone;0.0
2020-2021;1467;telephone;0.0
2018-2019;1468;telephone;0.0
2019-2020;1468;telephone;0.0
2020-2021;1468;telephone;0.0
2018-2019;1469;telephone;0.0
2019-2020;1469;telephone;0.0
2020-2021;1469;telephone;0.0
2018-2019;146;telephone;0.0
2019-2020;146;telephone;0.0
2020-2021;146;telephone;0.0
2018-2019;1470;telephone;0.0
2019-2020;1470;telephone;0.0
2020-2021;1470;telephone;0.0
2018-2019;1471;telephone;0.0
2019-2020;1471;telephone;0.0
2020-2021;1471;telephone;0.0
2021-2022;1471;telephone;0.0
2018-2019;1472;telephone;0.0
2019-2020;1472;telephone;0.0
2020-2021;1472;telephone;0.0
2018-2019;1473;telephone;0.0
2019-2020;1473;telephone;0.0
2020-2021;1473;telephone;0.0
2018-2019;1474;telephone;0.0
2019-2020;1474;telephone;0.0
2020-2021;1474;telephone;0.0
2018-2019;1475;telephone;0.0
2019-2020;1475;telephone;0.0
2020-2021;1475;telephone;0.0
2018-2019;147;telephone;0.0
2019-2020;147;telephone;0.0
2020-2021;147;telephone;0.0
2018-2019;1480;telephone;0.0
2019-2020;1480;telephone;0.0
2020-2021;1480;telephone;0.0
2021-2022;1480;telephone;0.0
2018-2019;1481;telephone;0.0
2019-2020;1481;telephone;0.0
2020-2021;1481;telephone;0.0
2021-2022;1481;telephone;0.0
2018-2019;1482;telephone;0.0
2019-2020;1482;telephone;0.0
2020-2021;1482;telephone;0.0
2018-2019;1483;telephone;0.0
2019-2020;1483;telephone;0.0
2020-2021;1483;telephone;0.0
2018-2019;1484;telephone;0.0
2019-2020;1484;telephone;0.0
2020-2021;1484;telephone;0.0
2018-2019;1485;telephone;0.0
2019-2020;1485;telephone;0.0
2020-2021;1485;telephone;0.0
2018-2019;1486;telephone;0.0
2019-2020;1486;telephone;0.0
2020-2021;1486;telephone;0.0
2021-2022;1486;telephone;0.0
2018-2019;1487;telephone;0.0
2019-2020;1487;telephone;0.0
2020-2021;1487;telephone;0.0
2018-2019;1488;telephone;0.0
2019-2020;1488;telephone;0.0
2020-2021;1488;telephone;0.0
2021-2022;1488;telephone;0.0
2018-2019;1489;telephone;0.0
2019-2020;1489;telephone;0.0
2020-2021;1489;telephone;0.0
2021-2022;1489;telephone;0.0
2018-2019;148;telephone;0.0
2019-2020;148;telephone;0.0
2020-2021;148;telephone;0.0
2018-2019;1490;telephone;0.0
2019-2020;1490;telephone;0.0
2020-2021;1490;telephone;0.0
2018-2019;1491;telephone;0.0
2019-2020;1491;telephone;0.0
2020-2021;1491;telephone;0.0
2018-2019;1492;telephone;0.0
2019-2020;1492;telephone;0.0
2020-2021;1492;telephone;0.0
2018-2019;1493;telephone;0.0
2019-2020;1493;telephone;0.0
2020-2021;1493;telephone;0.0
2018-2019;1494;telephone;0.0
2019-2020;1494;telephone;0.0
2020-2021;1494;telephone;0.0
2018-2019;1495;telephone;0.0
2019-2020;1495;telephone;0.0
2020-2021;1495;telephone;0.0
2018-2019;1496;telephone;0.0
2019-2020;1496;telephone;0.0
2020-2021;1496;telephone;0.0
2018-2019;1497;telephone;0.0
2019-2020;1497;telephone;0.0
2020-2021;1497;telephone;0.0
2018-2019;1498;telephone;0.0
2019-2020;1498;telephone;0.0
2020-2021;1498;telephone;0.0
2018-2019;1499;telephone;0.0
2018-2019;149;telephone;0.0
2019-2020;149;telephone;0.0
2020-2021;149;telephone;0.0
2018-2019;14;telephone;0.0
2018-2019;1500;telephone;0.0
2019-2020;1500;telephone;0.0
2020-2021;1500;telephone;0.0
2018-2019;1501;telephone;0.0
2019-2020;1501;telephone;0.0
2020-2021;1501;telephone;0.0
2021-2022;1501;telephone;0.0
2018-2019;1502;telephone;0.0
2018-2019;1503;telephone;0.0
2019-2020;1503;telephone;0.0
2020-2021;1503;telephone;0.0
2018-2019;1504;telephone;0.0
2018-2019;1505;telephone;0.0
2019-2020;1505;telephone;0.0
2018-2019;1506;telephone;0.0
2019-2020;1506;telephone;0.0
2020-2021;1506;telephone;320.0
2018-2019;1507;telephone;0.0
2019-2020;1507;telephone;0.0
2018-2019;1508;telephone;0.0
2019-2020;1508;telephone;0.0
2020-2021;1508;telephone;0.0
2018-2019;1509;telephone;0.0
2019-2020;1509;telephone;0.0
2018-2019;150;telephone;0.0
2019-2020;150;telephone;0.0
2020-2021;150;telephone;0.0
2018-2019;1510;telephone;0.0
2019-2020;1510;telephone;0.0
2020-2021;1510;telephone;0.0
2021-2022;1510;telephone;0.0
2018-2019;1511;telephone;0.0
2019-2020;1511;telephone;0.0
2020-2021;1511;telephone;0.0
2018-2019;1512;telephone;0.0
2019-2020;1512;telephone;0.0
2020-2021;1512;telephone;0.0
2021-2022;1512;telephone;0.0
2018-2019;1513;telephone;0.0
2019-2020;1513;telephone;0.0
2020-2021;1513;telephone;0.0
2018-2019;1514;telephone;0.0
2018-2019;1515;telephone;0.0
2019-2020;1515;telephone;0.0
2020-2021;1515;telephone;0.0
2021-2022;1515;telephone;0.0
2018-2019;1516;telephone;0.0
2018-2019;1517;telephone;0.0
2019-2020;1517;telephone;0.0
2020-2021;1517;telephone;0.0
2018-2019;1518;telephone;0.0
2019-2020;1518;telephone;0.0
2020-2021;1518;telephone;0.0
2021-2022;1518;telephone;0.0
2018-2019;1519;telephone;0.0
2019-2020;1519;telephone;0.0
2020-2021;1519;telephone;0.0
2018-2019;1520;telephone;0.0
2019-2020;1520;telephone;0.0
2020-2021;1520;telephone;0.0
2021-2022;1520;telephone;0.0
2018-2019;1521;telephone;0.0
2019-2020;1521;telephone;0.0
2020-2021;1521;telephone;0.0
2018-2019;1522;telephone;0.0
2019-2020;1522;telephone;0.0
2020-2021;1522;telephone;0.0
2018-2019;1523;telephone;0.0
2019-2020;1523;telephone;0.0
2020-2021;1523;telephone;0.0
2021-2022;1523;telephone;0.0
2018-2019;1524;telephone;0.0
2019-2020;1524;telephone;0.0
2020-2021;1524;telephone;0.0
2018-2019;1525;telephone;0.0
2019-2020;1525;telephone;0.0
2020-2021;1525;telephone;0.0
2018-2019;1526;telephone;0.0
2019-2020;1526;telephone;0.0
2020-2021;1526;telephone;0.0
2018-2019;1527;telephone;0.0
2019-2020;1527;telephone;0.0
2020-2021;1527;telephone;0.0
2018-2019;1528;telephone;0.0
2019-2020;1528;telephone;0.0
2020-2021;1528;telephone;0.0
2018-2019;1529;telephone;0.0
2018-2019;152;telephone;0.0
2019-2020;152;telephone;0.0
2020-2021;152;telephone;0.0
2018-2019;1530;telephone;0.0
2019-2020;1530;telephone;0.0
2020-2021;1530;telephone;0.0
2018-2019;1531;telephone;0.0
2018-2019;1532;telephone;0.0
2019-2020;1532;telephone;0.0
2020-2021;1532;telephone;0.0
2018-2019;1533;telephone;0.0
2019-2020;1533;telephone;0.0
2020-2021;1533;telephone;0.0
2021-2022;1533;telephone;0.0
2018-2019;1534;telephone;0.0
2019-2020;1534;telephone;0.0
2020-2021;1534;telephone;0.0
2018-2019;1535;telephone;0.0
2019-2020;1535;telephone;0.0
2018-2019;1536;telephone;0.0
2019-2020;1536;telephone;0.0
2020-2021;1536;telephone;0.0
2018-2019;1537;telephone;0.0
2018-2019;1538;telephone;0.0
2019-2020;1538;telephone;0.0
2020-2021;1538;telephone;0.0
2018-2019;1539;telephone;0.0
2019-2020;1539;telephone;0.0
2020-2021;1539;telephone;0.0
2018-2019;153;telephone;0.0
2019-2020;153;telephone;0.0
2018-2019;1540;telephone;0.0
2019-2020;1540;telephone;0.0
2020-2021;1540;telephone;0.0
2018-2019;1541;telephone;0.0
2019-2020;1541;telephone;0.0
2020-2021;1541;telephone;0.0
2018-2019;1542;telephone;0.0
2019-2020;1542;telephone;0.0
2020-2021;1542;telephone;0.0
2018-2019;1543;telephone;0.0
2019-2020;1543;telephone;0.0
2020-2021;1543;telephone;0.0
2018-2019;1544;telephone;0.0
2019-2020;1544;telephone;0.0
2020-2021;1544;telephone;0.0
2021-2022;1544;telephone;0.0
2018-2019;1545;telephone;0.0
2019-2020;1545;telephone;0.0
2020-2021;1545;telephone;0.0
2021-2022;1545;telephone;0.0
2018-2019;1546;telephone;0.0
2019-2020;1546;telephone;0.0
2020-2021;1546;telephone;0.0
2021-2022;1546;telephone;0.0
2018-2019;1547;telephone;0.0
2019-2020;1547;telephone;0.0
2020-2021;1547;telephone;0.0
2018-2019;1548;telephone;0.0
2019-2020;1548;telephone;210.0
2020-2021;1548;telephone;0.0
2018-2019;1549;telephone;0.0
2019-2020;1549;telephone;0.0
2020-2021;1549;telephone;0.0
2018-2019;154;telephone;0.0
2019-2020;154;telephone;0.0
2020-2021;154;telephone;0.0
2018-2019;1550;telephone;0.0
2019-2020;1550;telephone;0.0
2020-2021;1550;telephone;0.0
2018-2019;1551;telephone;0.0
2019-2020;1551;telephone;0.0
2020-2021;1551;telephone;0.0
2018-2019;1552;telephone;0.0
2019-2020;1552;telephone;0.0
2020-2021;1552;telephone;0.0
2018-2019;1553;telephone;0.0
2019-2020;1553;telephone;0.0
2020-2021;1553;telephone;0.0
2021-2022;1553;telephone;3000.0
2018-2019;1554;telephone;0.0
2019-2020;1554;telephone;0.0
2020-2021;1554;telephone;0.0
2021-2022;1554;telephone;290000.0
2018-2019;1555;telephone;0.0
2019-2020;1555;telephone;0.0
2020-2021;1555;telephone;0.0
2018-2019;1556;telephone;0.0
2019-2020;1556;telephone;0.0
2020-2021;1556;telephone;0.0
2018-2019;1557;telephone;0.0
2019-2020;1557;telephone;0.0
2020-2021;1557;telephone;0.0
2018-2019;1558;telephone;0.0
2019-2020;1558;telephone;0.0
2020-2021;1558;telephone;0.0
2022-2023;155;telephone;5.0
2018-2019;155;telephone;0.0
2019-2020;155;telephone;0.0
2020-2021;155;telephone;0.0
2018-2019;1560;telephone;0.0
2019-2020;1560;telephone;0.0
2020-2021;1560;telephone;0.0
2022-2023;1561;telephone;16232.0
2018-2019;1561;telephone;0.0
2019-2020;1561;telephone;0.0
2020-2021;1561;telephone;11985.0
2021-2022;1561;telephone;16142.0
2018-2019;1562;telephone;0.0
2019-2020;1562;telephone;0.0
2018-2019;1563;telephone;0.0
2018-2019;1564;telephone;0.0
2019-2020;1564;telephone;0.0
2020-2021;1564;telephone;0.0
2018-2019;1565;telephone;0.0
2019-2020;1565;telephone;0.0
2020-2021;1565;telephone;0.0
2021-2022;1565;telephone;204.0
2018-2019;1566;telephone;0.0
2019-2020;1566;telephone;0.0
2018-2019;1567;telephone;0.0
2019-2020;1567;telephone;0.0
2020-2021;1567;telephone;0.0
2021-2022;1567;telephone;603.0
2018-2019;1568;telephone;0.0
2019-2020;1568;telephone;0.0
2020-2021;1568;telephone;0.0
2018-2019;1569;telephone;0.0
2019-2020;1569;telephone;0.0
2020-2021;1569;telephone;0.0
2018-2019;156;telephone;0.0
2019-2020;156;telephone;0.0
2020-2021;156;telephone;0.0
2018-2019;1570;telephone;0.0
2019-2020;1570;telephone;0.0
2020-2021;1570;telephone;0.0
2018-2019;1571;telephone;0.0
2019-2020;1571;telephone;0.0
2020-2021;1571;telephone;0.0
2018-2019;1572;telephone;0.0
2019-2020;1572;telephone;0.0
2020-2021;1572;telephone;0.0
2018-2019;1573;telephone;0.0
2019-2020;1573;telephone;0.0
2020-2021;1573;telephone;0.0
