si_link_yr;organization_id;program_id;service_id;fiscal_yr;core_responsibility_en;report_yr;measure_yr;planned_actual;ftes;spending
2020;137;ISS12;982;2019-2020;Internal Services;2020.0;2020.0;actual;164.76;19097308.3
2020;137;ISS16;982;2019-2020;Internal Services;2020.0;2020.0;actual;81.71;13122025.92
2021;137;ISS12;982;2020-2021;Internal Services;2021.0;2021.0;actual;149.0;18933305.58
2022;137;ISS12;982;2021-2022;Internal Services;2022.0;2022.0;actual;158.0;21578841.29
2023;137;ISS12;983;2022-2023;Internal Services;2023.0;2023.0;actual;173.0;26846043.3
2023;137;ISS12;983;2022-2023;Internal Services;2024.0;2024.0;planned;168.0;18052148.0
2023;137;ISS12;983;2022-2023;Internal Services;2025.0;2025.0;planned;166.0;20552098.0
2023;137;ISS12;983;2022-2023;Internal Services;2025.0;2026.0;planned;163.0;20525228.0
2023;137;ISS12;983;2022-2023;Internal Services;2025.0;2027.0;planned;149.0;17951661.0
2019;137;ISS12;983;2018-2019;Internal Services;2019.0;2019.0;actual;170.0;20612623.62
2019;137;ISS16;983;2018-2019;Internal Services;2019.0;2019.0;actual;75.0;11940966.44
2020;137;ISS12;983;2019-2020;Internal Services;2020.0;2020.0;actual;164.76;19097308.3
2020;137;ISS16;983;2019-2020;Internal Services;2020.0;2020.0;actual;81.71;13122025.92
2021;137;ISS12;983;2020-2021;Internal Services;2021.0;2021.0;actual;149.0;18933305.58
2022;137;ISS12;983;2021-2022;Internal Services;2022.0;2022.0;actual;158.0;21578841.29
2023;136;BVW01;984;2022-2023;Payments and Accounting;2023.0;2023.0;actual;3245.03;452700147.96
2023;136;BVW01;984;2022-2023;Payments and Accounting;2024.0;2024.0;planned;760.9;138371245.0
2023;136;BVW01;984;2022-2023;Payments and Accounting;2025.0;2025.0;planned;4575.0;581635669.0
2023;136;BVW01;984;2022-2023;Payments and Accounting;2025.0;2026.0;planned;774.0;175388541.0
2023;136;BVW01;984;2022-2023;Payments and Accounting;2025.0;2027.0;planned;774.0;169397261.0
2019;136;ISS04;984;2018-2019;Internal Services;2019.0;2019.0;actual;616.0;41251489.82
2020;136;ISS04;984;2019-2020;Internal Services;2020.0;2020.0;actual;712.91;50807235.03
2021;136;BVW01;984;2020-2021;Payments and Accounting;2021.0;2021.0;actual;3066.33;438002845.75
2021;136;ISS04;984;2020-2021;Internal Services;2021.0;2021.0;actual;794.93;59953468.68
2022;136;BVW01;984;2021-2022;Payments and Accounting;2022.0;2022.0;actual;2960.7;427488620.35
2022;136;ISS04;984;2021-2022;Internal Services;2022.0;2022.0;actual;794.21;58384660.75
2023;137;BGT02;985;2022-2023;Conserving Nature;2023.0;2023.0;actual;301.0;53463245.82
2023;137;BGT02;985;2022-2023;Conserving Nature;2024.0;2024.0;planned;320.0;57931708.0
2023;137;BGT02;985;2022-2023;Conserving Nature;2025.0;2025.0;planned;315.0;61223888.0
2023;137;BGT02;985;2022-2023;Conserving Nature;2025.0;2026.0;planned;307.0;58268379.0
2023;137;BGT02;985;2022-2023;Conserving Nature;2025.0;2027.0;planned;304.0;57603619.0
2019;137;BGT02;985;2018-2019;Conserving Nature;2019.0;2019.0;actual;259.0;42236827.96
2020;137;BGT02;985;2019-2020;Conserving Nature;2020.0;2020.0;actual;281.16;44001232.69
2021;137;BGT02;985;2020-2021;Conserving Nature;2021.0;2021.0;actual;285.0;47945517.18
2022;137;BGT02;985;2021-2022;Conserving Nature;2022.0;2022.0;actual;281.0;48476293.02
2023;137;BGT02;986;2022-2023;Conserving Nature;2023.0;2023.0;actual;301.0;53463245.82
2023;137;BGT02;986;2022-2023;Conserving Nature;2024.0;2024.0;planned;320.0;57931708.0
2023;137;BGT02;986;2022-2023;Conserving Nature;2025.0;2025.0;planned;315.0;61223888.0
2023;137;BGT02;986;2022-2023;Conserving Nature;2025.0;2026.0;planned;307.0;58268379.0
2023;137;BGT02;986;2022-2023;Conserving Nature;2025.0;2027.0;planned;304.0;57603619.0
2019;137;BGT02;986;2018-2019;Conserving Nature;2019.0;2019.0;actual;259.0;42236827.96
2020;137;BGT02;986;2019-2020;Conserving Nature;2020.0;2020.0;actual;281.16;44001232.69
2021;137;BGT02;986;2020-2021;Conserving Nature;2021.0;2021.0;actual;285.0;47945517.18
2022;137;BGT02;986;2021-2022;Conserving Nature;2022.0;2022.0;actual;281.0;48476293.02
2023;137;BGT02;987;2022-2023;Conserving Nature;2023.0;2023.0;actual;301.0;53463245.82
2023;137;BGT02;987;2022-2023;Conserving Nature;2024.0;2024.0;planned;320.0;57931708.0
2023;137;BGT02;987;2022-2023;Conserving Nature;2025.0;2025.0;planned;315.0;61223888.0
2023;137;BGT02;987;2022-2023;Conserving Nature;2025.0;2026.0;planned;307.0;58268379.0
2023;137;BGT02;987;2022-2023;Conserving Nature;2025.0;2027.0;planned;304.0;57603619.0
2019;137;BGT02;987;2018-2019;Conserving Nature;2019.0;2019.0;actual;259.0;42236827.96
2020;137;BGT02;987;2019-2020;Conserving Nature;2020.0;2020.0;actual;281.16;44001232.69
2021;137;BGT02;987;2020-2021;Conserving Nature;2021.0;2021.0;actual;285.0;47945517.18
2022;137;BGT02;987;2021-2022;Conserving Nature;2022.0;2022.0;actual;281.0;48476293.02
2023;137;BGT03;988;2022-2023;Conserving Nature;2023.0;2023.0;actual;352.0;269298652.39
2023;137;BGT03;988;2022-2023;Conserving Nature;2024.0;2024.0;planned;302.0;410122087.0
2023;137;BGT03;988;2022-2023;Conserving Nature;2025.0;2025.0;planned;343.0;433681173.0
2023;137;BGT03;988;2022-2023;Conserving Nature;2025.0;2026.0;planned;339.0;410119527.0
2023;137;BGT03;988;2022-2023;Conserving Nature;2025.0;2027.0;planned;221.0;199524215.0
2019;137;BGT02;988;2018-2019;Conserving Nature;2019.0;2019.0;actual;259.0;42236827.96
2019;137;BGT03;988;2018-2019;Conserving Nature;2019.0;2019.0;actual;167.0;73281487.95
2020;137;BGT03;988;2019-2020;Conserving Nature;2020.0;2020.0;actual;229.04;121279782.62
2021;137;BGT03;988;2020-2021;Conserving Nature;2021.0;2021.0;actual;231.0;177851217.82
2022;137;BGT03;988;2021-2022;Conserving Nature;2022.0;2022.0;actual;265.0;187325467.29
2023;130;BNP18;989;2022-2023;Companies, Investment and Growth;2023.0;2023.0;actual;862.0;65115009.06
2023;130;BNP18;989;2022-2023;Companies, Investment and Growth;2024.0;2024.0;planned;860.0;78461025.0
2023;130;BNP18;989;2022-2023;Companies, Investment and Growth;2025.0;2025.0;planned;855.0;90652927.0
2023;130;BNP18;989;2022-2023;Companies, Investment and Growth;2025.0;2026.0;planned;858.0;83389758.0
2023;130;BNP18;989;2022-2023;Companies, Investment and Growth;2025.0;2027.0;planned;758.0;57629629.0
2019;130;BNP15;989;2018-2019;Companies, Investment and Growth;2019.0;2019.0;actual;254.0;29529357.77
2020;130;BNP15;989;2019-2020;Companies, Investment and Growth;2020.0;2020.0;actual;284.0;30669514.05
2021;130;BNP15;989;2020-2021;Companies, Investment and Growth;2021.0;2021.0;actual;274.0;32740775.6
2022;130;BNP15;989;2021-2022;;;;;;
2023;128;BGN03;991;2022-2023;Pensions and Benefits;2023.0;2023.0;actual;3550.0;40032913.06
2023;128;BGN03;991;2022-2023;Pensions and Benefits;2024.0;2024.0;planned;3286.0;38219348.0
2023;128;BGN03;991;2022-2023;Pensions and Benefits;2025.0;2025.0;planned;3671.0;43027638.0
2023;128;BGN03;991;2022-2023;Pensions and Benefits;2025.0;2026.0;planned;3618.0;41894853.0
2023;128;BGN03;991;2022-2023;Pensions and Benefits;2025.0;2027.0;planned;3094.0;35207362.0
2019;128;BGN03;991;2018-2019;Pensions and Benefits;2019.0;2019.0;actual;2627.0;26438471.33
2020;128;BGN03;991;2019-2020;Pensions and Benefits;2020.0;2020.0;actual;2787.0;28238499.58
2021;128;BGN03;991;2020-2021;Pensions and Benefits;2021.0;2021.0;actual;3165.0;41595449.3
2022;128;BGN03;991;2021-2022;Pensions and Benefits;2022.0;2022.0;actual;3583.0;40228652.2
2019;552;BWX02;992;2018-2019;Polar Science and Knowledge;2019.0;2019.0;actual;11.0;3587146.76
2023;552;BWX02;993;2022-2023;Polar Science and Knowledge;2023.0;2023.0;actual;9.0;1793149.74
2023;552;BWX02;993;2022-2023;Polar Science and Knowledge;2024.0;2024.0;planned;14.0;1557836.0
2023;552;BWX02;993;2022-2023;Polar Science and Knowledge;2025.0;2025.0;planned;10.0;1994321.0
2023;552;BWX02;993;2022-2023;Polar Science and Knowledge;2025.0;2026.0;planned;10.0;1921971.0
2023;552;BWX02;993;2022-2023;Polar Science and Knowledge;2025.0;2027.0;planned;10.0;1986268.0
2019;552;BWX02;993;2018-2019;Polar Science and Knowledge;2019.0;2019.0;actual;11.0;3587146.76
2020;552;BWX02;993;2019-2020;Polar Science and Knowledge;2020.0;2020.0;actual;11.0;4227244.85
2021;552;BWX02;993;2020-2021;Polar Science and Knowledge;2021.0;2021.0;actual;14.0;2037763.33
2022;552;BWX02;993;2021-2022;Polar Science and Knowledge;2022.0;2022.0;actual;13.0;2397015.11
2023;552;BWX01;994;2022-2023;Polar Science and Knowledge;2023.0;2023.0;actual;31.0;13822041.98
2023;552;BWX01;994;2022-2023;Polar Science and Knowledge;2024.0;2024.0;planned;30.0;14278594.0
2023;552;BWX01;994;2022-2023;Polar Science and Knowledge;2025.0;2025.0;planned;41.0;22934689.0
2023;552;BWX01;994;2022-2023;Polar Science and Knowledge;2025.0;2026.0;planned;41.0;22102669.0
2023;552;BWX01;994;2022-2023;Polar Science and Knowledge;2025.0;2027.0;planned;41.0;22842076.0
2019;552;BWX01;994;2018-2019;Polar Science and Knowledge;2019.0;2019.0;actual;22.0;12055192.75
2020;552;BWX01;994;2019-2020;Polar Science and Knowledge;2020.0;2020.0;actual;25.0;11054911.31
2021;552;BWX01;994;2020-2021;Polar Science and Knowledge;2021.0;2021.0;actual;23.0;7339868.19
2022;552;BWX01;994;2021-2022;Polar Science and Knowledge;2022.0;2022.0;actual;18.0;11413895.55
2023;313;BNV05;995;2022-2023;Statistical Information;2023.0;2023.0;actual;1295.0;167216186.84
2023;313;BNV05;995;2022-2023;Statistical Information;2024.0;2024.0;planned;1292.0;140744067.0
2023;313;BNV05;995;2022-2023;Statistical Information;2025.0;2025.0;planned;1427.0;188665900.0
2023;313;BNV05;995;2022-2023;Statistical Information;2025.0;2026.0;planned;1390.0;182465042.0
2023;313;BNV05;995;2022-2023;Statistical Information;2025.0;2027.0;planned;1394.0;179976808.0
2019;313;BNV05;995;2018-2019;Statistical Information;2019.0;2019.0;actual;1003.0;130325077.11
2020;313;BNV05;995;2019-2020;Statistical Information;2020.0;2020.0;actual;1295.0;156291245.72
2021;313;BNV05;995;2020-2021;Statistical Information;2021.0;2021.0;actual;1491.0;180921232.1
2022;313;BNV05;995;2021-2022;Statistical Information;2022.0;2022.0;actual;1356.0;167612462.83
2023;125;BTH02;996;2022-2023;Marine Navigation;2023.0;2023.0;actual;202.0;4793164.95
2023;125;BTH02;996;2022-2023;Marine Navigation;2024.0;2024.0;planned;242.0;9214003.0
2023;125;BTH02;996;2022-2023;Marine Navigation;2025.0;2025.0;planned;239.0;10706950.0
2023;125;BTH02;996;2022-2023;Marine Navigation;2025.0;2026.0;planned;238.0;5950917.0
2023;125;BTH02;996;2022-2023;Marine Navigation;2025.0;2027.0;planned;236.0;5940294.0
2019;125;BTH02;996;2018-2019;Marine Navigation;2019.0;2019.0;actual;215.0;29251457.22
2020;125;BTH02;996;2019-2020;Marine Navigation;2020.0;2020.0;actual;197.0;32489891.44
2021;125;BTH02;996;2020-2021;Marine Navigation;2021.0;2021.0;actual;180.0;1712058.37
2022;125;BTH02;996;2021-2022;Marine Navigation;2022.0;2022.0;actual;215.0;2908973.42
2023;125;BTF03;997;2022-2023;Fisheries;2023.0;2023.0;actual;110.0;22062399.83
2023;125;BTF03;997;2022-2023;Fisheries;2024.0;2024.0;planned;89.0;11489450.0
2023;125;BTF03;997;2022-2023;Fisheries;2025.0;2025.0;planned;76.0;10117843.0
2023;125;BTF03;997;2022-2023;Fisheries;2025.0;2026.0;planned;76.0;10186811.0
2023;125;BTF03;997;2022-2023;Fisheries;2025.0;2027.0;planned;76.0;10190353.0
2019;125;BTF03;997;2018-2019;Fisheries;2019.0;2019.0;actual;84.0;20366430.52
2020;125;BTF03;997;2019-2020;Fisheries;2020.0;2020.0;actual;86.0;17518681.2
2021;125;BTF03;997;2020-2021;Fisheries;2021.0;2021.0;actual;90.0;16886348.34
2022;125;BTF03;997;2021-2022;Fisheries;2022.0;2022.0;actual;105.0;15174649.38
2023;125;BTF03;998;2022-2023;Fisheries;2023.0;2023.0;actual;110.0;22062399.83
2023;125;BTF03;998;2022-2023;Fisheries;2024.0;2024.0;planned;89.0;11489450.0
2023;125;BTF03;998;2022-2023;Fisheries;2025.0;2025.0;planned;76.0;10117843.0
2023;125;BTF03;998;2022-2023;Fisheries;2025.0;2026.0;planned;76.0;10186811.0
2023;125;BTF03;998;2022-2023;Fisheries;2025.0;2027.0;planned;76.0;10190353.0
2019;125;BTF03;998;2018-2019;Fisheries;2019.0;2019.0;actual;84.0;20366430.52
2020;125;BTF03;998;2019-2020;Fisheries;2020.0;2020.0;actual;86.0;17518681.2
2021;125;BTF03;998;2020-2021;Fisheries;2021.0;2021.0;actual;90.0;16886348.34
2022;125;BTF03;998;2021-2022;Fisheries;2022.0;2022.0;actual;105.0;15174649.38
2023;125;BTF03;999;2022-2023;Fisheries;2023.0;2023.0;actual;110.0;22062399.83
2023;125;BTF03;999;2022-2023;Fisheries;2024.0;2024.0;planned;89.0;11489450.0
2023;125;BTF03;999;2022-2023;Fisheries;2025.0;2025.0;planned;76.0;10117843.0
2023;125;BTF03;999;2022-2023;Fisheries;2025.0;2026.0;planned;76.0;10186811.0
2023;125;BTF03;999;2022-2023;Fisheries;2025.0;2027.0;planned;76.0;10190353.0
2019;125;BTF03;999;2018-2019;Fisheries;2019.0;2019.0;actual;84.0;20366430.52
2020;125;BTF03;999;2019-2020;Fisheries;2020.0;2020.0;actual;86.0;17518681.2
2021;125;BTF03;999;2020-2021;Fisheries;2021.0;2021.0;actual;90.0;16886348.34
2022;125;BTF03;999;2021-2022;Fisheries;2022.0;2022.0;actual;105.0;15174649.38
2023;65;BUH12;SRV02642;2022-2023;Safe food and healthy plants and animals;2023.0;2023.0;actual;378.0;60113274.43
2023;65;BUH12;SRV02642;2022-2023;Safe food and healthy plants and animals;2024.0;2024.0;planned;344.0;36866000.0
2023;65;BUH12;SRV02642;2022-2023;Safe food and healthy plants and animals;2025.0;2025.0;planned;333.0;36307000.0
2023;65;BUH12;SRV02642;2022-2023;Safe food and healthy plants and animals;2025.0;2026.0;planned;316.0;34642000.0
2023;65;BUH12;SRV02642;2022-2023;Safe food and healthy plants and animals;2025.0;2027.0;planned;315.0;34613000.0
2022;65;BUH12;SRV02642;2021-2022;Safe food and healthy plants and animals;2022.0;2022.0;actual;369.94;35863776.87
2023;65;BUH12;SRV02643;2022-2023;Safe food and healthy plants and animals;2023.0;2023.0;actual;378.0;60113274.43
2023;65;BUH12;SRV02643;2022-2023;Safe food and healthy plants and animals;2024.0;2024.0;planned;344.0;36866000.0
2023;65;BUH12;SRV02643;2022-2023;Safe food and healthy plants and animals;2025.0;2025.0;planned;333.0;36307000.0
2023;65;BUH12;SRV02643;2022-2023;Safe food and healthy plants and animals;2025.0;2026.0;planned;316.0;34642000.0
2023;65;BUH12;SRV02643;2022-2023;Safe food and healthy plants and animals;2025.0;2027.0;planned;315.0;34613000.0
2022;65;BUH12;SRV02643;2021-2022;Safe food and healthy plants and animals;2022.0;2022.0;actual;369.94;35863776.87
2023;65;BUH12;SRV02646;2022-2023;Safe food and healthy plants and animals;2023.0;2023.0;actual;378.0;60113274.43
2023;65;BUH12;SRV02646;2022-2023;Safe food and healthy plants and animals;2024.0;2024.0;planned;344.0;36866000.0
2023;65;BUH12;SRV02646;2022-2023;Safe food and healthy plants and animals;2025.0;2025.0;planned;333.0;36307000.0
2023;65;BUH12;SRV02646;2022-2023;Safe food and healthy plants and animals;2025.0;2026.0;planned;316.0;34642000.0
2023;65;BUH12;SRV02646;2022-2023;Safe food and healthy plants and animals;2025.0;2027.0;planned;315.0;34613000.0
2022;65;BUH12;SRV02646;2021-2022;Safe food and healthy plants and animals;2022.0;2022.0;actual;369.94;35863776.87
2023;65;BUH12;SRV02647;2022-2023;Safe food and healthy plants and animals;2023.0;2023.0;actual;378.0;60113274.43
2023;65;BUH12;SRV02647;2022-2023;Safe food and healthy plants and animals;2024.0;2024.0;planned;344.0;36866000.0
2023;65;BUH12;SRV02647;2022-2023;Safe food and healthy plants and animals;2025.0;2025.0;planned;333.0;36307000.0
2023;65;BUH12;SRV02647;2022-2023;Safe food and healthy plants and animals;2025.0;2026.0;planned;316.0;34642000.0
2023;65;BUH12;SRV02647;2022-2023;Safe food and healthy plants and animals;2025.0;2027.0;planned;315.0;34613000.0
2022;65;BUH12;SRV02647;2021-2022;Safe food and healthy plants and animals;2022.0;2022.0;actual;369.94;35863776.87
2023;65;BUH12;SRV02648;2022-2023;Safe food and healthy plants and animals;2023.0;2023.0;actual;378.0;60113274.43
2023;65;BUH12;SRV02648;2022-2023;Safe food and healthy plants and animals;2024.0;2024.0;planned;344.0;36866000.0
2023;65;BUH12;SRV02648;2022-2023;Safe food and healthy plants and animals;2025.0;2025.0;planned;333.0;36307000.0
2023;65;BUH12;SRV02648;2022-2023;Safe food and healthy plants and animals;2025.0;2026.0;planned;316.0;34642000.0
2023;65;BUH12;SRV02648;2022-2023;Safe food and healthy plants and animals;2025.0;2027.0;planned;315.0;34613000.0
2022;65;BUH12;SRV02648;2021-2022;Safe food and healthy plants and animals;2022.0;2022.0;actual;369.94;35863776.87
2023;65;BUH12;SRV02649;2022-2023;Safe food and healthy plants and animals;2023.0;2023.0;actual;378.0;60113274.43
2023;65;BUH12;SRV02649;2022-2023;Safe food and healthy plants and animals;2024.0;2024.0;planned;344.0;36866000.0
